Broaders Of THIST Concept;THIST Concept's PrefLabel;THIST Concept  URI;EUROVOC Concept URI;EUROVOC Concept's PrefLabel;Broaders Of  EUROVOC Concept;"E =ExactMAtch ; C= CloseMatch ; B= broaderMatch ; N= NarrowMAtch   NA= in corrispondenza di una della righe dei mapping che secondo voi non sono da accettare;  (definizioni  relazioni di mapping sono rintracciabili su http://www.w3.org/TR/skos-reference/#mapping)"
North America;United States of America;http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedstates;http://eurovoc.europa.eu/888;United States;North America;E
North America;United States of America;http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedstates;http://eurovoc.europa.eu/888;United States;OAS countries;E
North America;United States of America;http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedstates;http://eurovoc.europa.eu/888;United States;OECD countries;E
North America| United Kingdom| United States of America;Bermuda;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;Bermuda;North America| North America| North America;E
North America| United Kingdom| United States of America;Carolina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;Bermuda;North America| North America| North America;E
North America| United Kingdom| United States of America;Bermuda;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;Bermuda;United Kingdom OCT| United Kingdom OCT| United Kingdom OCT;E
North America| United Kingdom| United States of America;Carolina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;Bermuda;United Kingdom OCT| United Kingdom OCT| United Kingdom OCT;E
North America| West Indies| Caribbean region;Bahamas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://eurovoc.europa.eu/4567;Bahamas;ACP countries| ACP countries| ACP countries;E
North America| West Indies| Caribbean region;Bahamas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://eurovoc.europa.eu/4567;Bahamas;Caricom countries| Caricom countries| Caricom countries;E
North America| West Indies| Caribbean region;Bahamas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://eurovoc.europa.eu/4567;Bahamas;Greater Antilles| Greater Antilles| Greater Antilles;E
North America| West Indies| Caribbean region;Bahamas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://eurovoc.europa.eu/4567;Bahamas;LAES countries| LAES countries| LAES countries;E
North America| West Indies| Caribbean region;Bahamas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://eurovoc.europa.eu/4567;Bahamas;OAS countries| OAS countries| OAS countries;E
North Atlantic| Atlantic Ocean;Baltic Sea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/marbaltico;http://eurovoc.europa.eu/1871;Baltic Sea;Atlantic Ocean| Atlantic Ocean;E
North Atlantic| Atlantic Ocean;North Sea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredelnord;http://eurovoc.europa.eu/1877;North Sea;Atlantic Ocean| Atlantic Ocean;E
Nuoro Italy;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/girasole;http://eurovoc.europa.eu/4472;sunflower;oleaginous plant;E
Oceania;American Samoa;http://linkeddata.ge.imati.cnr.it/resource/ThIST/americansamoa;http://eurovoc.europa.eu/3411;American Samoa;Polynesia;E
Oceania;American Samoa;http://linkeddata.ge.imati.cnr.it/resource/ThIST/americansamoa;http://eurovoc.europa.eu/3411;American Samoa;countries of the Pacific Community;E
Oceania;Kiribati;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kiribati;http://eurovoc.europa.eu/1559;Kiribati;ACP countries;E
Oceania;Kiribati;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kiribati;http://eurovoc.europa.eu/1559;Kiribati;Micronesia;E
Oceania;Kiribati;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kiribati;http://eurovoc.europa.eu/1559;Kiribati;countries of the Pacific Community;E
Oceania;Melanesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/melanesia;http://eurovoc.europa.eu/1862;Melanesia;Oceania;E
Oceania;Micronesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/micronesia;http://eurovoc.europa.eu/1903;Micronesia;Oceania;E
Oceania;Nauru;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nauru;http://eurovoc.europa.eu/2037;Nauru;ACP countries;E
Oceania;Nauru;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nauru;http://eurovoc.europa.eu/2037;Nauru;Micronesia;E
Oceania;Nauru;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nauru;http://eurovoc.europa.eu/2037;Nauru;countries of the Pacific Community;E
Oceania;Polynesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesia;http://eurovoc.europa.eu/2546;Polynesia;Oceania;E
Oceania;Samoa;http://linkeddata.ge.imati.cnr.it/resource/ThIST/samoa;http://eurovoc.europa.eu/3858;Samoa;ACP countries;E
Oceania;Samoa;http://linkeddata.ge.imati.cnr.it/resource/ThIST/samoa;http://eurovoc.europa.eu/3858;Samoa;Polynesia;E
Oceania;Samoa;http://linkeddata.ge.imati.cnr.it/resource/ThIST/samoa;http://eurovoc.europa.eu/3858;Samoa;countries of the Pacific Community;E
Oceania| France| Melanesia;New Caledonia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nuovelle-caledonie;http://eurovoc.europa.eu/2088;New Caledonia;French overseas collectivity| French overseas collectivity| French overseas collectivity;E
Oceania| France| Melanesia;New Caledonia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nuovelle-caledonie;http://eurovoc.europa.eu/2088;New Caledonia;Melanesia| Melanesia| Melanesia;E
Oceania| France| Melanesia;New Caledonia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nuovelle-caledonie;http://eurovoc.europa.eu/2088;New Caledonia;countries of the Pacific Community| countries of the Pacific Community| countries of the Pacific Community;E
Oceania| Melanesia;Fiji;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiji;http://eurovoc.europa.eu/993;Fiji;ACP countries| ACP countries;E
Oceania| Melanesia;Fiji;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiji;http://eurovoc.europa.eu/993;Fiji;Melanesia| Melanesia;E
Oceania| Melanesia;Fiji;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiji;http://eurovoc.europa.eu/993;Fiji;countries of the Pacific Community| countries of the Pacific Community;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://eurovoc.europa.eu/4648;Vanuatu;ACP countries| ACP countries;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://eurovoc.europa.eu/4648;Vanuatu;Melanesia| Melanesia;E
Oceania| Melanesia;Vanuatu;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://eurovoc.europa.eu/4648;Vanuatu;countries of the Pacific Community| countries of the Pacific Community;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://eurovoc.europa.eu/6280;Niue;ACP countries| ACP countries;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://eurovoc.europa.eu/6280;Niue;Polynesia| Polynesia;E
Oceania| Polynesia;Niue;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://eurovoc.europa.eu/6280;Niue;countries of the Pacific Community| countries of the Pacific Community;E
Oceania| Polynesia;French Polynesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesiefrancaise;http://eurovoc.europa.eu/2547;French Polynesia;French overseas collectivity| French overseas collectivity;E
Oceania| Polynesia;French Polynesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesiefrancaise;http://eurovoc.europa.eu/2547;French Polynesia;Oceania| Oceania;E
Oceania| Polynesia;French Polynesia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesiefrancaise;http://eurovoc.europa.eu/2547;French Polynesia;countries of the Pacific Community| countries of the Pacific Community;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://eurovoc.europa.eu/4466;Tonga;ACP countries| ACP countries;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://eurovoc.europa.eu/4466;Tonga;Polynesia| Polynesia;E
Oceania| Polynesia;Tonga;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://eurovoc.europa.eu/4466;Tonga;countries of the Pacific Community| countries of the Pacific Community;E
Oceania| United Kingdom;Pitcairn Islands;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pitcairn;http://eurovoc.europa.eu/3416;Pitcairn Islands;Polynesia| Polynesia;E
Oceania| United Kingdom;Pitcairn Islands;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pitcairn;http://eurovoc.europa.eu/3416;Pitcairn Islands;United Kingdom OCT| United Kingdom OCT;E
Oceania| United Kingdom;Pitcairn Islands;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pitcairn;http://eurovoc.europa.eu/3416;Pitcairn Islands;countries of the Pacific Community| countries of the Pacific Community;E
organic materials;acetate;http://linkeddata.ge.imati.cnr.it/resource/ThIST/acetato;http://eurovoc.europa.eu/5055;organic acid;organic chemical;C
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;butane;http://linkeddata.ge.imati.cnr.it/resource/ThIST/butano;http://eurovoc.europa.eu/3768;butane;petroleum product| petroleum product| petroleum product| petroleum product;E
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;paraffins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/paraffina;http://eurovoc.europa.eu/3769;paraffin;petroleum product| petroleum product| petroleum product| petroleum product;E
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;propane;http://linkeddata.ge.imati.cnr.it/resource/ThIST/propano;http://eurovoc.europa.eu/3775;propane gas;petroleum product| petroleum product| petroleum product| petroleum product;E
organic materials| alkanes| aliphatic hydrocarbons| hydrocarbons;methane;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metano;http://eurovoc.europa.eu/1274;hydrocarbon;;N
organic materials| alkenes| aliphatic hydrocarbons| hydrocarbons;ethylene;http://linkeddata.ge.imati.cnr.it/resource/ThIST/etilene;http://eurovoc.europa.eu/1274;hydrocarbon;;NA
organic materials| alkynes| aliphatic hydrocarbons| hydrocarbons;acetylene;http://linkeddata.ge.imati.cnr.it/resource/ThIST/acetilene;http://eurovoc.europa.eu/1274;hydrocarbon;;NA
organic materials| carbohydrates;cellulose;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cellulosa;http://eurovoc.europa.eu/5346;cellulose;wood product| wood product;E
organic materials| hydrocarbons| aromatic hydrocarbons;benzene;http://linkeddata.ge.imati.cnr.it/resource/ThIST/benzene;http://eurovoc.europa.eu/1274;hydrocarbon;;N
organic materials| hydrocarbons| aromatic hydrocarbons;toluene;http://linkeddata.ge.imati.cnr.it/resource/ThIST/toluolo;http://eurovoc.europa.eu/1274;hydrocarbon;;N
organic materials| Naples Italy;resins;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://eurovoc.europa.eu/3478;resin;wood product| wood product;E
organic materials| proteins;enzymes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/enzima;http://eurovoc.europa.eu/6111;enzyme;biochemistry| biochemistry;E
organic residues| sedimentary rocks| coal;lignite;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lignite;http://eurovoc.europa.eu/1656;lignite;coal| coal| coal;E
organic residues| sedimentary rocks| Potenza Italy;coal;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbone;http://eurovoc.europa.eu/5386;coal;coal industry| coal industry| coal industry;E
organic residues| sediments;peat;http://linkeddata.ge.imati.cnr.it/resource/ThIST/torba;http://eurovoc.europa.eu/4469;peat;fossil fuel| fossil fuel;E
Panama City Panama| Panama;Panama Canal Zone;http://linkeddata.ge.imati.cnr.it/resource/ThIST/canaledipanama;http://eurovoc.europa.eu/5101;Panama Canal;ship canal| ship canal;E
petroleum;natural gas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gasnaturale;http://eurovoc.europa.eu/1141;natural gas;hydrocarbon;E
Plantae| angiosperms| Dicotyledoneae| Spermatophyta;Acer;http://linkeddata.ge.imati.cnr.it/resource/ThIST/acer;http://eurovoc.europa.eu/447917;Agency for the Cooperation of Energy Regulators;EU office or agency| EU office or agency| EU office or agency| EU office or agency;NA
Reggio Di Calabria Italy;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/serrata;http://eurovoc.europa.eu/1689;lockout;labour dispute;NA
Sassari Italy;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/palau;http://eurovoc.europa.eu/6278;Palau;ACP countries;E
Sassari Italy;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/palau;http://eurovoc.europa.eu/6278;Palau;Micronesia;E
Sassari Italy;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/palau;http://eurovoc.europa.eu/6278;Palau;countries of the Pacific Community;E
sedimentary rocks| clastic rocks;conglomerate;http://linkeddata.ge.imati.cnr.it/resource/ThIST/conglomerato;http://eurovoc.europa.eu/110;conglomerate;economic concentration| economic concentration;C
sedimentary rocks| evaporites| chemically precipitated rocks;salt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/salgemma;http://eurovoc.europa.eu/3758;salt;non-metallic ore| non-metallic ore| non-metallic ore;C
sedimentary rocks| evaporites| chemically precipitated rocks;potash;http://linkeddata.ge.imati.cnr.it/resource/ThIST/potassa;http://eurovoc.europa.eu/3761;potash;non-metallic ore| non-metallic ore| non-metallic ore;E
sediments| clastic sediments;dust;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polvere;http://eurovoc.europa.eu/2572;dust;atmospheric pollutant| atmospheric pollutant;E
shore features| fluvial features;estuaries;http://linkeddata.ge.imati.cnr.it/resource/ThIST/estuario;http://eurovoc.europa.eu/3154;estuary;geophysical environment| geophysical environment;E
silicates;asbestos;http://linkeddata.ge.imati.cnr.it/resource/ThIST/amianto;http://eurovoc.europa.eu/1643;asbestos;non-metallic ore;E
South America;Argentina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://eurovoc.europa.eu/2525;Argentina;ALADI countries;E
South America;Argentina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://eurovoc.europa.eu/2525;Argentina;LAES countries;E
South America;Argentina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://eurovoc.europa.eu/2525;Argentina;Mercosur countries;E
South America;Argentina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://eurovoc.europa.eu/2525;Argentina;OAS countries;E
South America;Argentina;http://linkeddata.ge.imati.cnr.it/resource/ThIST/argentina;http://eurovoc.europa.eu/2525;Argentina;South America;E
South America;Bolivia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://eurovoc.europa.eu/5020;Bolivia;ALADI countries;E
South America;Bolivia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://eurovoc.europa.eu/5020;Bolivia;Andean Community countries;E
South America;Bolivia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://eurovoc.europa.eu/5020;Bolivia;LAES countries;E
South America;Bolivia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://eurovoc.europa.eu/5020;Bolivia;OAS countries;E
South America;Bolivia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bolivia;http://eurovoc.europa.eu/5020;Bolivia;South America;E
South America;Brazil;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://eurovoc.europa.eu/5040;Brazil;ALADI countries;E
South America;Brazil;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://eurovoc.europa.eu/5040;Brazil;LAES countries;E
South America;Brazil;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://eurovoc.europa.eu/5040;Brazil;Mercosur countries;E
South America;Brazil;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://eurovoc.europa.eu/5040;Brazil;OAS countries;E
South America;Brazil;http://linkeddata.ge.imati.cnr.it/resource/ThIST/brasil;http://eurovoc.europa.eu/5040;Brazil;South America;E
South America;Guyana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://eurovoc.europa.eu/1219;Guyana;ACP countries;E
South America;Guyana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://eurovoc.europa.eu/1219;Guyana;Caricom countries;E
South America;Guyana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://eurovoc.europa.eu/1219;Guyana;LAES countries;E
South America;Guyana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://eurovoc.europa.eu/1219;Guyana;OAS countries;E
South America;Guyana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/guyana;http://eurovoc.europa.eu/1219;Guyana;South America;E
South America;Surinam;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname;http://eurovoc.europa.eu/4342;Surinam;ACP countries;E
South America;Surinam;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname;http://eurovoc.europa.eu/4342;Surinam;Caricom countries;E
South America;Surinam;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname;http://eurovoc.europa.eu/4342;Surinam;LAES countries;E
South America;Surinam;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname;http://eurovoc.europa.eu/4342;Surinam;OAS countries;E
South America;Surinam;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriname;http://eurovoc.europa.eu/4342;Surinam;South America;E
Southern Africa;Botswana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/botswana;http://eurovoc.europa.eu/5029;Botswana;ACP countries;E
Southern Africa;Botswana;http://linkeddata.ge.imati.cnr.it/resource/ThIST/botswana;http://eurovoc.europa.eu/5029;Botswana;Southern Africa;E
Southern Europe;Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://eurovoc.europa.eu/1519;Italy;Council of Europe countries;E
Southern Europe;Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://eurovoc.europa.eu/1519;Italy;EU Member State;E
Southern Europe;Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://eurovoc.europa.eu/1519;Italy;NATO countries;E
Southern Europe;Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://eurovoc.europa.eu/1519;Italy;OECD countries;E
Southern Europe;Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://eurovoc.europa.eu/1519;Italy;Southern Europe;E
Southern Europe;Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/italia;http://eurovoc.europa.eu/1519;Italy;WEU countries;E
Southern Europe;Malta;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malta;http://eurovoc.europa.eu/1774;Malta;Council of Europe countries;E
Southern Europe;Malta;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malta;http://eurovoc.europa.eu/1774;Malta;EU Member State;E
Southern Europe;Malta;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malta;http://eurovoc.europa.eu/1774;Malta;Southern Europe;E
Southern Europe;Albania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/shqiperia;http://eurovoc.europa.eu/1125;Albania;CEFTA countries;E
Southern Europe;Albania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/shqiperia;http://eurovoc.europa.eu/1125;Albania;Council of Europe countries;E
Southern Europe;Albania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/shqiperia;http://eurovoc.europa.eu/1125;Albania;Eastern Europe;E
Southern Europe;Albania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/shqiperia;http://eurovoc.europa.eu/1125;Albania;Western Balkans;E
Southern Europe;Sicily Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sicilia;http://eurovoc.europa.eu/4155;Sicily;regions of Italy;E
Southern Europe| Italy;Latium Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lazio;http://eurovoc.europa.eu/1586;Latium;regions of Italy| regions of Italy;E
Southern Europe| Italy;Liguria Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/liguria;http://eurovoc.europa.eu/1659;Liguria;regions of Italy| regions of Italy;E
Southern Europe| Italy;Lombardy Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lombardia;http://eurovoc.europa.eu/1701;Lombardy;regions of Italy| regions of Italy;E
Southern Europe| Italy;Piemonte Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/piemonte;http://eurovoc.europa.eu/2379;Piedmont;regions of Italy| regions of Italy;E
Southern Europe| Italy;Sardinia Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sardegna;http://eurovoc.europa.eu/3891;Sardinia;regions of Italy| regions of Italy;E
Southern Europe| Italy;Tuscany Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/toscana;http://eurovoc.europa.eu/4468;Tuscany;regions of Italy| regions of Italy;E
Southern Europe| Italy;Umbria Italy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/umbria;http://eurovoc.europa.eu/2139;Umbria;regions of Italy| regions of Italy;E
Southern Europe| Western Europe;Alps;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alpi;http://eurovoc.europa.eu/5845;Alpine Region;European Region| European Region;C
sulfates;gypsum;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gesso;http://eurovoc.europa.eu/2425;plaster;building materials;C
Sweden;Gotland Sweden;http://linkeddata.ge.imati.cnr.it/resource/ThIST/gotland;http://eurovoc.europa.eu/7996;Gotland county;Småland and the islands (Sweden);E
Sweden;Stockholm;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stockholm;http://eurovoc.europa.eu/6237;Stockholm;regions of Sweden;E
Trento Italy;price;http://linkeddata.ge.imati.cnr.it/resource/ThIST/prezzo;http://eurovoc.europa.eu/2632;prices;;E
United Kingdom;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/jersey;http://eurovoc.europa.eu/451991;Jersey ;Channel Islands;E
United States of America;Georgia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stonemountain;http://eurovoc.europa.eu/5652;Georgia;Caucasus countries;C
United States of America;Georgia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stonemountain;http://eurovoc.europa.eu/5652;Georgia;Council of Europe countries;C
United States of America;Hawaii;http://linkeddata.ge.imati.cnr.it/resource/ThIST/iledoahu;http://eurovoc.europa.eu/1237;Hawaii;Polynesia;E
United States of America;Georgia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stonemountain;http://eurovoc.europa.eu/5652;Georgia;CIS countries;N
USSR;Caspian Sea;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kaspijskojemore;http://eurovoc.europa.eu/5735;Caspian Sea;sea;E
USSR;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tagikistan;http://eurovoc.europa.eu/5925;Tajikistan;CIS countries;E
USSR;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tagikistan;http://eurovoc.europa.eu/5925;Tajikistan;Central Asia;E
Vercelli Italy;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/piatto;http://eurovoc.europa.eu/2421;plate;flat product;E
West Africa;Benin;http://linkeddata.ge.imati.cnr.it/resource/ThIST/benin;http://eurovoc.europa.eu/4846;Benin;ACP countries;E
West Africa;Benin;http://linkeddata.ge.imati.cnr.it/resource/ThIST/benin;http://eurovoc.europa.eu/4846;Benin;Ecowas countries;E
West Africa;Benin;http://linkeddata.ge.imati.cnr.it/resource/ThIST/benin;http://eurovoc.europa.eu/4846;Benin;WAEMU countries;E
West Africa;Benin;http://linkeddata.ge.imati.cnr.it/resource/ThIST/benin;http://eurovoc.europa.eu/4846;Benin;West Africa;E
