;s;o;KindOfLinkRevised;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
476;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegneria;http://www.eionet.europa.eu/gemet/concept/12586;E;E;;;;;;engineering;;applied science| materials science;mining engineering| municipal engineering| chemical engineering| hydraulic engineering| marine engineering| precision engineering| traffic engineering| agricultural engineering| environmental engineering| civil engineering| seismic engineering| mechanical engineering| electrical engineering;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegneriachimica;http://www.eionet.europa.eu/gemet/concept/1305;E;E;;;;;;chemical engineering;;engineering;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegneriacivile;http://www.eionet.europa.eu/gemet/concept/1434;E;E;;;applied geology| remediation| environmental impact evaluation;civil engineering;;civil engineering;;engineering;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.345.848.723.563.720;0.0;25.643.084.542.771.300;5.128.616.908.554.270;1.0;1.0;2.0
479;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegneriameccanica;http://www.eionet.europa.eu/gemet/concept/5128;E;E;;;;;;mechanical engineering;;engineering;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegneriamineraria;http://www.eionet.europa.eu/gemet/concept/5287;E;E;;;;;;mining engineering;;engineering;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegnerianaturalistica;http://www.eionet.europa.eu/gemet/concept/851;E;E;;;;;;biological engineering;;biotechnology;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ingegneriasismica;http://www.eionet.europa.eu/gemet/concept/10055;E;E;;;seismic hazard;earthquake engineering;;seismic engineering;;engineering;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.177.977.995.890.900;10.310.248.179.250.600;2.512.968.373.825.180;4.414.461.401.426.230;0.04545454545454541;1.0;10.909.090.909.090.900
483;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inquinamento;http://www.eionet.europa.eu/gemet/concept/6445;E;E;;micropollution;sewage sludge| thermal pollution| leaking underground storage tanks| sulfuric acid| toxic materials| urban geology| cyanides| water treatment| metals| regulations| surface water| waste disposal| potability| hydrology| heavy metals| urban environment| pollutants| polluted water| soil gases| impurities| geochemistry| background level| remediation| purification| environmental monitoring| radioactive waste| point sources| industrial waste| human ecology| hydrocarbons| acid mine drainage| environmental geology| medical geology| waste disposal sites| sewers| geochemical anomalies| conservation| oil spills| geologic hazards| dilution| decontamination| water management| environmental impact evaluation| land use| waste water| reclamation| near-field| radioactivity| bioremediation| protected well zones| monitoring| nuclear accidents| fallout| sulfur dioxide| far-field| atmosphere| leachate| water| case studies| sludge| trace metals| hazardous waste| contamination| environmental impact| protection| water supply| acid rain| ground water| water wells| aquifer vulnerability| sewage| PCBs;pollution;;pollution;;;pollution abatement| contamination| source of pollution| emission| deposition| immission| pollution type| environmental pollution;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inquinamentoorganico;http://www.eionet.europa.eu/gemet/concept/11644;E;E;;;;;;organic pollution;;pollution type;;organic pollutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485;http://linkeddata.ge.imati.cnr.it/resource/ThIST/inquinamentotermico;http://www.eionet.europa.eu/gemet/concept/8442;E;E;;;waste disposal| thermal prospecting| pollution;thermal pollution;;thermal pollution;;physical pollution;;waste heat;34.501.108.445.511.000;18.651.761.992.815.800;2.854.094.792.606.170;10.887.383.533.192.100;0.13043478260869568;1.0;1.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.279.069.246.155.900;0.0;19.922.815.327.804.000;39.845.630.655.608.100;1.0;1.0;2.0
