;s;o;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
718;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spettrometria;http://www.eionet.europa.eu/gemet/concept/7992;E;;radio-frequency spectroscopy| accelerator mass spectroscopy| inductively coupled plasma methods| microwave spectroscopy| gamma-ray spectroscopy| ultraviolet spectroscopy| Raman spectroscopy| alpha-ray spectroscopy| emission spectroscopy| Auger spectroscopy| Mossbauer spectroscopy| mass spectroscopy| infrared spectroscopy| electron paramagnetic resonance| X-ray spectroscopy| nuclear magnetic resonance| optical spectroscopy;wavelength| trace-element analyses| ultraviolet spectra| flame photometry| alpha rays| Mossbauer spectra| colorimetry| emission spectra| electron probe| thermal analysis| differential thermal analysis| chromatography| absorption spectroscopy| geochemistry| secondary ion mass spectroscopy| neutron probe data| NMR spectra| mass spectra| X-ray fluorescence spectra| Raman spectra| optical spectra| laser methods| plasma emission spectroscopy| laser ranging| crystallography| infrared spectra| X-ray spectra| analysis| X-ray diffraction analysis| analytical method| major-element analyses| surface properties| neutron probe| spectra| X-ray analysis| ion probe| electron microscopy| ion probe data| interlaboratory comparison| electron probe data| absorption| EPR spectra| X-ray fluorescence| atomic absorption| standard materials| gamma-ray spectra| wave dispersion| photometry| clay mineralogy| neutron activation analysis| spectrophotometry;spectroscopy;;spectroscopy;;laboratory technique;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
719;http://linkeddata.ge.imati.cnr.it/resource/ThIST/spettroscopia;http://www.eionet.europa.eu/gemet/concept/7992;E;;;;;;spectroscopy;;laboratory technique;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
720;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stagno;http://www.eionet.europa.eu/gemet/concept/6507;E;;;tin ores| cassiterite;tin;;pond;;wetland;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.9118476096228716;2.2443767096222755;2.2443767096222755;2.2443767096222755;0.25;0.25;0.25
721;http://linkeddata.ge.imati.cnr.it/resource/ThIST/standard;http://www.eionet.europa.eu/gemet/concept/8047;E;;;;;;standard;;technical regulation;pesticide control standard| emission standard| ISO standard| product standard| technical regulation for dangerous substances| European standard| quality standard| safety standard;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
722;http://linkeddata.ge.imati.cnr.it/resource/ThIST/standardiso;http://www.eionet.europa.eu/gemet/concept/11431;E;;;;;;ISO standard;;standard;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
723;http://linkeddata.ge.imati.cnr.it/resource/ThIST/standardizzazione;http://www.eionet.europa.eu/gemet/concept/8048;E;;;interlaboratory comparison| standard materials;standardization;;standardisation;;technical regulation;international standardisation;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.26317590909074123;0.26317590909074123;0.26317590909074123;0.9333333333333332;0.9333333333333332;0.9333333333333332
724;http://linkeddata.ge.imati.cnr.it/resource/ThIST/statistica;http://www.eionet.europa.eu/gemet/concept/8076;E;;;statistical analysis| populations;statistics;;statistics;;;regional statistics| environmental statistics| industrial production statistics| waste statistics| water statistics;statistical data| data analysis| statistical analysis;10.56697712352855;0.6197071094359374;2.8076410778742;7.334094195419543;0.2641509433962265;1.0;2.1818181818181817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;http://linkeddata.ge.imati.cnr.it/resource/ThIST/statodellarte;http://www.eionet.europa.eu/gemet/concept/8067;E;;;;;;state of the art;;environmental assessment criterion;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stazioneferroviaria;http://www.eionet.europa.eu/gemet/concept/11269;E;;;;;;railway station;;station;;shunting yard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;http://linkeddata.ge.imati.cnr.it/resource/ThIST/storia;http://www.eionet.europa.eu/gemet/concept/3983;E;;;hystorical eruption;history;;history;;human science;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
