s;o;KindOfLink
http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriyah;http://eurovoc.europa.eu/4354;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriyah;http://eurovoc.europa.eu/4354;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/yisrael;http://eurovoc.europa.eu/1518;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/yisrael;http://eurovoc.europa.eu/1518;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://eurovoc.europa.eu/1560;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://eurovoc.europa.eu/1560;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://eurovoc.europa.eu/1560;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://eurovoc.europa.eu/1560;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lubnan;http://eurovoc.europa.eu/1613;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lubnan;http://eurovoc.europa.eu/1613;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lubnan;http://eurovoc.europa.eu/1613;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pioggiaacida;http://eurovoc.europa.eu/4165;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://eurovoc.europa.eu/4160;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://eurovoc.europa.eu/4160;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://eurovoc.europa.eu/4160;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://eurovoc.europa.eu/4160;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/newzealand;http://eurovoc.europa.eu/2089;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/newzealand;http://eurovoc.europa.eu/2089;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/newzealand;http://eurovoc.europa.eu/2089;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/newzealand;http://eurovoc.europa.eu/2089;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/papuanewguinea;http://eurovoc.europa.eu/2229;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/papuanewguinea;http://eurovoc.europa.eu/2229;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/papuanewguinea;http://eurovoc.europa.eu/2229;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/papuanewguinea;http://eurovoc.europa.eu/2229;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ponte;http://eurovoc.europa.eu/8452;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/hamilton;http://eurovoc.europa.eu/4848;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/hamilton;http://eurovoc.europa.eu/4848;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/medicina;http://eurovoc.europa.eu/1852;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lana;http://eurovoc.europa.eu/1564;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/montagna;http://eurovoc.europa.eu/1987;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tirolo;http://eurovoc.europa.eu/6200;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nave;http://eurovoc.europa.eu/4827;C
http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/scozia;http://eurovoc.europa.eu/663;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anguilla;http://eurovoc.europa.eu/3402;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anguilla;http://eurovoc.europa.eu/3402;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/atlantico;http://eurovoc.europa.eu/2110;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/angola;http://eurovoc.europa.eu/1876;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/angola;http://eurovoc.europa.eu/1876;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/caolino;http://eurovoc.europa.eu/3757;N
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cervidae;http://eurovoc.europa.eu/6918;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/equidae;http://eurovoc.europa.eu/842;EE
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chiroptera;http://eurovoc.europa.eu/450869;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belarus;http://eurovoc.europa.eu/5458;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/belarus;http://eurovoc.europa.eu/5458;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/moldova;http://eurovoc.europa.eu/5858;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/moldova;http://eurovoc.europa.eu/5858;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/moldova;http://eurovoc.europa.eu/5858;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/moldova;http://eurovoc.europa.eu/5858;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ukrayina;http://eurovoc.europa.eu/5946;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ukrayina;http://eurovoc.europa.eu/5946;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ukrayina;http://eurovoc.europa.eu/5946;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calcestruzzo;http://eurovoc.europa.eu/4856;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/isolante;http://eurovoc.europa.eu/1512;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/diamante;http://eurovoc.europa.eu/2381;N
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alba;http://eurovoc.europa.eu/8499;NA
http://linkeddata.ge.imati.cnr.it/resource/ThIST/uganda;http://eurovoc.europa.eu/2203;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/uganda;http://eurovoc.europa.eu/2203;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/uganda;http://eurovoc.europa.eu/2203;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cccp1917-1992;http://eurovoc.europa.eu/4620;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cccp1917-1992;http://eurovoc.europa.eu/4620;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/londra;http://eurovoc.europa.eu/8498;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambientemarino;http://eurovoc.europa.eu/5742;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/deserto;http://eurovoc.europa.eu/415;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/marrosso;http://eurovoc.europa.eu/5737;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/eesti;http://eurovoc.europa.eu/5619;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/eesti;http://eurovoc.europa.eu/5619;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/eesti;http://eurovoc.europa.eu/5619;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/eesti;http://eurovoc.europa.eu/5619;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/europameridionale;http://eurovoc.europa.eu/912;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/europaoccidentale;http://eurovoc.europa.eu/913;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/latvija;http://eurovoc.europa.eu/5706;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/latvija;http://eurovoc.europa.eu/5706;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/latvija;http://eurovoc.europa.eu/5706;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/latvija;http://eurovoc.europa.eu/5706;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lietuva;http://eurovoc.europa.eu/5709;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lietuva;http://eurovoc.europa.eu/5709;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lietuva;http://eurovoc.europa.eu/5709;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/lietuva;http://eurovoc.europa.eu/5709;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/peloponneso;http://eurovoc.europa.eu/2315;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ceskarepublika1993-;http://eurovoc.europa.eu/5860;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ceskarepublika1993-;http://eurovoc.europa.eu/5860;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ceskarepublika1993-;http://eurovoc.europa.eu/5860;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ceskarepublika1993-;http://eurovoc.europa.eu/5860;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ceskarepublika1993-;http://eurovoc.europa.eu/5860;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/liechtenstein;http://eurovoc.europa.eu/1649;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/liechtenstein;http://eurovoc.europa.eu/1649;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/liechtenstein;http://eurovoc.europa.eu/1649;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://eurovoc.europa.eu/1255;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://eurovoc.europa.eu/1255;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://eurovoc.europa.eu/1255;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://eurovoc.europa.eu/1255;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://eurovoc.europa.eu/1255;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://eurovoc.europa.eu/1255;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/osterreich;http://eurovoc.europa.eu/4353;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/osterreich;http://eurovoc.europa.eu/4353;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/osterreich;http://eurovoc.europa.eu/4353;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/osterreich;http://eurovoc.europa.eu/4353;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://eurovoc.europa.eu/2543;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://eurovoc.europa.eu/2543;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://eurovoc.europa.eu/2543;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://eurovoc.europa.eu/2543;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://eurovoc.europa.eu/2543;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://eurovoc.europa.eu/2543;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovensko1993-;http://eurovoc.europa.eu/5859;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovensko1993-;http://eurovoc.europa.eu/5859;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovensko1993-;http://eurovoc.europa.eu/5859;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovensko1993-;http://eurovoc.europa.eu/5859;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovensko1993-;http://eurovoc.europa.eu/5859;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/svizzera;http://eurovoc.europa.eu/4324;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/svizzera;http://eurovoc.europa.eu/4324;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/svizzera;http://eurovoc.europa.eu/4324;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/svizzera;http://eurovoc.europa.eu/4324;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carinzia;http://eurovoc.europa.eu/6197;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/wien;http://eurovoc.europa.eu/6202;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/assia;http://eurovoc.europa.eu/1239;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bassasassonia;http://eurovoc.europa.eu/4825;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/baviera;http://eurovoc.europa.eu/4835;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/brandeburgo;http://eurovoc.europa.eu/5470;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/saarland;http://eurovoc.europa.eu/3903;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sassonia;http://eurovoc.europa.eu/5879;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/schleswig-holstein;http://eurovoc.europa.eu/3918;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/pomerania;http://eurovoc.europa.eu/7977;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danmark;http://eurovoc.europa.eu/336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danmark;http://eurovoc.europa.eu/336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danmark;http://eurovoc.europa.eu/336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danmark;http://eurovoc.europa.eu/336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danmark;http://eurovoc.europa.eu/336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danmark;http://eurovoc.europa.eu/336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/attica;http://eurovoc.europa.eu/7889;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/balgarija;http://eurovoc.europa.eu/5063;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/balgarija;http://eurovoc.europa.eu/5063;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/balgarija;http://eurovoc.europa.eu/5063;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/balgarija;http://eurovoc.europa.eu/5063;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ell%C3%9Fs;http://eurovoc.europa.eu/1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ell%C3%9Fs;http://eurovoc.europa.eu/1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ell%C3%9Fs;http://eurovoc.europa.eu/1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ell%C3%9Fs;http://eurovoc.europa.eu/1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ell%C3%9Fs;http://eurovoc.europa.eu/1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ell%C3%9Fs;http://eurovoc.europa.eu/1182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/epiro;http://eurovoc.europa.eu/839;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/gibilterra;http://eurovoc.europa.eu/1168;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/gibilterra;http://eurovoc.europa.eu/1168;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/hrvatska;http://eurovoc.europa.eu/5563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/hrvatska;http://eurovoc.europa.eu/5563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/hrvatska;http://eurovoc.europa.eu/5563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/jugoslavia1929-1991;http://eurovoc.europa.eu/4778;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/makedonjia;http://eurovoc.europa.eu/1717;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/portugal;http://eurovoc.europa.eu/2563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/portugal;http://eurovoc.europa.eu/2563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/portugal;http://eurovoc.europa.eu/2563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/portugal;http://eurovoc.europa.eu/2563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/portugal;http://eurovoc.europa.eu/2563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/portugal;http://eurovoc.europa.eu/2563;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/romania;http://eurovoc.europa.eu/3763;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/romania;http://eurovoc.europa.eu/3763;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/romania;http://eurovoc.europa.eu/3763;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/romania;http://eurovoc.europa.eu/3763;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/romania;http://eurovoc.europa.eu/3763;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovenija1991-;http://eurovoc.europa.eu/5898;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovenija1991-;http://eurovoc.europa.eu/5898;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovenija1991-;http://eurovoc.europa.eu/5898;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/slovenija1991-;http://eurovoc.europa.eu/5898;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5746;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5746;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5746;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5746;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5892;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5892;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5892;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/5892;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/srbija-crnagora;http://eurovoc.europa.eu/6223;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/tessaglia;http://eurovoc.europa.eu/4458;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/valledaosta;http://eurovoc.europa.eu/4640;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/vojvodina;http://eurovoc.europa.eu/5955;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sanmarino;http://eurovoc.europa.eu/3814;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sanmarino;http://eurovoc.europa.eu/3814;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sanmarino;http://eurovoc.europa.eu/3814;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/sanmarino;http://eurovoc.europa.eu/3814;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/espana;http://eurovoc.europa.eu/863;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/espana;http://eurovoc.europa.eu/863;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/espana;http://eurovoc.europa.eu/863;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/espana;http://eurovoc.europa.eu/863;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/espana;http://eurovoc.europa.eu/863;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/espana;http://eurovoc.europa.eu/863;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/navarra;http://eurovoc.europa.eu/2038;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/andorra;http://eurovoc.europa.eu/1874;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/andorra;http://eurovoc.europa.eu/1874;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ireland;http://eurovoc.europa.eu/1504;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ireland;http://eurovoc.europa.eu/1504;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ireland;http://eurovoc.europa.eu/1504;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ireland;http://eurovoc.europa.eu/1504;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/limburgo;http://eurovoc.europa.eu/1660;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/monaco;http://eurovoc.europa.eu/1965;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/monaco;http://eurovoc.europa.eu/1965;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/nederland;http://eurovoc.europa.eu/2286;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedkingdom;http://eurovoc.europa.eu/3774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedkingdom;http://eurovoc.europa.eu/3774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedkingdom;http://eurovoc.europa.eu/3774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedkingdom;http://eurovoc.europa.eu/3774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedkingdom;http://eurovoc.europa.eu/3774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedkingdom;http://eurovoc.europa.eu/3774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/scandinavia;http://eurovoc.europa.eu/911;N
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alsazia;http://eurovoc.europa.eu/1430;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alvernia;http://eurovoc.europa.eu/4364;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aquitania;http://eurovoc.europa.eu/2328;E
