;Unnamed: 0;Unnamed: 0.1;s;o;KindOfLink;oBT;oNT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
362;362;362;http://linkeddata.ge.imati.cnr.it/resource/ThIST/effluente;http://www.eionet.europa.eu/gemet/concept/2571;E;pollutant;waste treatment effluent| industrial effluent| agricultural effluent;;effluent;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363;363;363;http://linkeddata.ge.imati.cnr.it/resource/ThIST/elaborazionedati;http://www.eionet.europa.eu/gemet/concept/1986;E;evaluation;image processing;data processing system| information processing;data processing;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
364;364;364;http://linkeddata.ge.imati.cnr.it/resource/ThIST/elasticita;http://www.eionet.europa.eu/gemet/concept/2582;E;physical property;;;elasticity;;;;elastic strain| constitutive equations| elastoviscoplastic materials| viscoelastic materials| stress| mechanical properties| bulk modulus| plasticity| applied geology| elastic constants| Poisson's ratio| Young's modulus| viscoelasticity| elastic properties| elastic limit| rigidity| rock mechanics| hysteresis| deformation| shear modulus| yield strength| soil mechanics| strain| elastic materials| elastoplastic materials| fatigue| compressibility| anelasticity;elasticity;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
365;365;365;http://linkeddata.ge.imati.cnr.it/resource/ThIST/elettricita;http://www.eionet.europa.eu/gemet/concept/2592;E;physical property;;electric power;electricity;;;;electrical charge;electricity;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.3306690738754696e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.4934875613988603;0.7381951515407446;1.875382231723119;3.565076416251708;0.4705882352941176;0.8;0.8
366;366;366;http://linkeddata.ge.imati.cnr.it/resource/ThIST/elettrolisi;http://www.eionet.europa.eu/gemet/concept/2618;E;physicochemical process;;separation;electrolysis;;;;processes| electrodes| geochemistry| solution| dissociation| polarography;electrolysis;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-0.0029198324371059736;0.8360560087291141;1.7375363088278002;8.00037824838657;0.0;0.16666666666666666;0.4333333333333333
367;367;367;http://linkeddata.ge.imati.cnr.it/resource/ThIST/elettronica;http://www.eionet.europa.eu/gemet/concept/2624;E;physical science;microelectronics;;electronics;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368;368;368;http://linkeddata.ge.imati.cnr.it/resource/ThIST/emulsione;http://www.eionet.europa.eu/gemet/concept/2691;E;liquid state;;;emulsion;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
369;369;369;http://linkeddata.ge.imati.cnr.it/resource/ThIST/enciclopedia;http://www.eionet.europa.eu/gemet/concept/2696;E;document type;;;encyclopaedia;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
370;370;370;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energia;http://www.eionet.europa.eu/gemet/concept/2712;E;;energy production| energy source| energy utilisation| energy process| energy type;environmental impact of energy;energy;;;;seismic energy| tidal energy| relaxation energy| kinetics| free energy| geothermal energy| activation energy| fission| solar energy| nuclear energy| new energy sources| energy sources| wind energy| hydroelectric energy;energy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.77044976981853;0.8975016827353808;3.182133085305655;75.97055155682884;0.013761467889908284;1.0;13.347252747252742
371;371;371;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energiaelettrica;http://www.eionet.europa.eu/gemet/concept/2601;E;conventional energy;;electricity;electric power;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
372;372;372;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energiaeolica;http://www.eionet.europa.eu/gemet/concept/9335;E;non-conventional energy;;;wind power;;;;winds| energy| new energy sources| energy sources;wind energy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.910366031147655;1.0955648672333502;2.490609560315257;4.670519697609787;0.4545454545454546;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
373;373;373;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energiageotermica;http://www.eionet.europa.eu/gemet/concept/3658;E;non-conventional energy;;;geothermal energy;;;;geothermal doublets| hot springs| geysers| heat sources| brines| geothermics| thermal waters| heat flow| hot dry rocks| thermal prospecting| heat storage| low-level geothermal energy| high-level geothermal energy| geothermal fields| energy| geothermal systems| downhole methods| reservoir rocks| mofette| energy sources| geothermal reservoirs| hydroelectric energy| heat pumps| cap rock| hydraulic fracturing| fumaroles| ground water;geothermal energy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.473173993206266;0.0;1.4341707184197927;2.868341436839585;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
374;374;374;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energiaidroelettrica;http://www.eionet.europa.eu/gemet/concept/11967;E;water power;;;hydroelectric energy;;;;geothermal energy| hydroelectric power plant| energy| water resources| power plants| energy sources| waterways| water harnessing;hydroelectric energy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.400395448719734;0.0;1.7271818337223819;3.4543636674447638;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
375;375;375;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energianucleare;http://www.eionet.europa.eu/gemet/concept/5712;E;conventional energy;;nuclear reaction;nuclear energy;;;;energy| energy sources| nuclear accidents| nuclear facilities;nuclear energy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.385996306112214;0.0;1.5159244021942535;3.0318488043885075;1.0;1.0;2.0;5.339289572432025;0.6570566902399642;1.7392362246795559;9.855753963184481;0.016393442622950838;1.0;2.2111111111111112
376;376;376;http://linkeddata.ge.imati.cnr.it/resource/ThIST/energiasolare;http://www.eionet.europa.eu/gemet/concept/7906;E;non-conventional energy;;solar heating;solar energy;;;;energy| new energy sources| energy sources| Sun;solar energy;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5320553587962262;0.0;2.251412172882325;4.50282434576465;1.0;1.0;2.0;4.067542018673946;1.2936346258063522;2.587370627641869;15.94435481664556;0.0;0.2857142857142857;0.9142857142857144
377;377;377;http://linkeddata.ge.imati.cnr.it/resource/ThIST/erbicida;http://www.eionet.europa.eu/gemet/concept/3933;E;biocide;;atrazine| weed control;herbicide;;;;atrazine| waste disposal| pollutants| pesticides| environmental geology;herbicides;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.14812960500152195;0.2910723201838893;0.2910723201838893;0.2910723201838893;0.9;0.9;0.9;7.220669736003076;0.9491062155781564;3.0604384513733947;17.856312952330093;0.16901408450704225;1.0;1.6967032967032964
378;378;378;http://linkeddata.ge.imati.cnr.it/resource/ThIST/erosione;http://www.eionet.europa.eu/gemet/concept/2963;E;geomorphic process;water erosion| coastal erosion| wind erosion;soil erosion;erosion;;;marine erosion| soil erosion| littoral erosion| rill erosion| water erosion| wind erosion| sheet erosion| glacial erosion| erosional channel| scour;climatic controls| slumping| erosion control| degradation| nivation| mass movements| processes| mudflows| exhumation| corrosion| glaciation| clay balls| erodibility| piping| landform evolution| erosion rates| detrital minerals| sedimentary evolution| rates| disarray| geomorphology| attrition| geologic hazards| exfoliation| denudation| weathering| morphogenesis| exogenous agent| grinding| landslides| shorelines| detritus| erosion features| sediment yield| valleys| mobility| talus slopes| erosional unconformities| slope stability| klippen| erosion cycle| erosion surfaces| planation| solution rates| etching| waterways| abrasion;erosion;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;28.16919189839968;0.9879520789149371;2.6908878259657616;116.52927953470108;0.004746835443038;1.0;11.809221334221332
