;s;o;KindOfLinkRevised;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
97;http://linkeddata.ge.imati.cnr.it/resource/ThIST/singapura;http://eurovoc.europa.eu/4164;E;E;Far East| Malaysian Peninsula| Asia| Indochina| Singapore Singapore| Singapore;Singapore Singapore| Singapore;;Singapore Singapore;;Singapore;Republic of Singapore;APEC countries| ASEAN countries| South-East Asia;;;0;0;0;0;0;0;0;8.3962142493;1.2111104687;3.3264499725;23.821338766;0;1;1.7333333333;1;0;0;0;0.4736842105;1;2
98;http://linkeddata.ge.imati.cnr.it/resource/ThIST/giava;http://eurovoc.europa.eu/1526;E;E;Far East| Asia| Indonesia;;Indian Ocean| Java Sea;Java Indonesia;;Java;;Indonesia;;;0;0;0;0;0;0;0;0.6350413233;1.0704616203;2.5241795285;6.4178475906;0.04;1;1;0.2879090978;3.0520467253;3.5491491588;3.5491491588;0.2857142857;1;1
99;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maluku;http://eurovoc.europa.eu/1963;E;E;Far East| Asia| Indonesia;;;Moluccas;;Moluccas;;Indonesia;;;0;0;0;0;0;0;0;0.6350413233;1.0704616203;2.5241795285;6.4178475906;0.04;1;1;-1;0;0;0;1;1;1
100;http://linkeddata.ge.imati.cnr.it/resource/ThIST/timor;http://eurovoc.europa.eu/4460;E;E;Far East| Asia| Indonesia;;Pacific Ocean;Timor Indonesia;;Timor;West Timor;Indonesia;;;0;0;0;0;0;0;0;0.6350413233;1.0704616203;2.5241795285;6.4178475906;0.04;1;1;-1;1.279393599;1.8404503386;1.8404503386;0.3333333333;1;1.1111111111
101;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malaysia;http://eurovoc.europa.eu/1767;E;E;Far East| Malaysian Peninsula| Asia;Kuala Lumpur;Borneo| Indochina;Malaysia;;Malaysia;Eastern Malaysia| West Malaysia| Malaya| Labuan| Sabah| Peninsular Malaysia| Sarawak;APEC countries| ASEAN countries| South-East Asia;;;0;0;0;0;0;0;0;4.3657539496;1.1666494657;3.3264499725;14.1290214627;0;1;1.3222222222;-2.220446049250313e-16;0;0;0;1;1;1
102;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bangladesh;http://eurovoc.europa.eu/4732;E;E;Indian Peninsula| Asia;Dhaka Bangladesh;Ganges River Basin| Bengala Gulf| Ganges River;Bangladesh;;Bangladesh;People's Republic of Bangladesh;SAARC countries| South Asia;;;0;0;0;0;0;0;0;2.3756785935;1.5768345515;2.636785313;7.14712746;0.037037037;1;1;2.220446049250313e-16;0;0;0;1;1;1
103;http://linkeddata.ge.imati.cnr.it/resource/ThIST/druk;http://eurovoc.europa.eu/4862;E;E;Indian Peninsula| Asia;Thiumphu;Himalayas;Bhutan;;Bhutan;Kingdom of Bhutan;SAARC countries| South Asia;;;0;0;0;0;0;0;0;2.3756785935;1.5768345515;2.636785313;7.14712746;0.037037037;1;1;-1;0;0;0;1;1;1
104;http://linkeddata.ge.imati.cnr.it/resource/ThIST/india;http://eurovoc.europa.eu/1338;E;E;Indian Peninsula| Asia;Delhi India| Indian Ocean| Himachal Pradesh India| Calcutta India| Punjab India| Assam India| Guyarat India| Deccan India;Himalayas| Kashmir| Indian Ocean| Indian Plate| Karakoram| Bengala Gulf| Indus Valley| Ladakh| Salt Range| Pamirs| Bengal;India;;India;Republic of India;SAARC countries| South Asia;;Kashmir question;5.409075256;1.4324139289;3.2164240437;41.6746439709;0;1;2.2976190476;2.3756785935;1.5768345515;2.636785313;7.14712746;0.037037037;1;1;0;0;0;0;1;1;1
105;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nepal;http://eurovoc.europa.eu/2052;E;E;Indian Peninsula| Asia;Kathmandu Nepal;Himalayas| Mount Everest;Nepal;;Nepal;Federal Democratic Republic of Nepal| Kingdom of Nepal;SAARC countries| South Asia;;;0;0;0;0;0;0;0;2.3756785935;1.5768345515;2.636785313;7.14712746;0.037037037;1;1;0;0;0;0;1;1;1
106;http://linkeddata.ge.imati.cnr.it/resource/ThIST/myanmar;http://eurovoc.europa.eu/4966;E;E;Asia| Indochina;Rangoon Myanmar;Mekongk River Basin| Malaysian Peninsula| Mekogk River;Myanmar;;Burma/Myanmar;Burma| Myanmar| Republic of the Union of Myanmar;ASEAN countries| South-East Asia;;;0;0;0;0;0;0;0;0.7556420121;1.5389475318;2.2846771765;4.3814455579;0.09375;1;1.1111111111;-1;0.7342870031;0.6672981817;0.6672981817;0;0;0
107;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chosonminjujuuiinminkonghwaguk;http://eurovoc.europa.eu/236;E;E;Korea| Asia;Pyongyang North Korea;South Korea;North Korea;;North Korea;DPRK| Democratic People’s Republic of Korea;Far East;;;0;0;0;0;0;0;0;-0.559231808;2.0912306256;2.4911498554;4.8956293467;0.0909090909;0.2;0.2;2.0372453914;0;2.1068911292;4.2137822585;1;1;2
108;http://linkeddata.ge.imati.cnr.it/resource/ThIST/taehanminguk;http://eurovoc.europa.eu/235;E;E;Far East| Korea| Asia;Seoul South Korea;North Korea;South Korea;;South Korea;Republic of Korea;Far East| APEC countries| OECD countries;;;0;0;0;0;0;0;0;7.7669736123;1.0587515079;3.3264499725;11.8996264189;0.25;1;2.45;2.0595607664;0;2.6275356998;5.2550713997;1;1;2
109;http://linkeddata.ge.imati.cnr.it/resource/ThIST/afghanistan;http://eurovoc.europa.eu/261;E;E;Middle East| Asia;Badakhshan Afghanistan| Kabul Afghanistan;Hindu Kush| Turkestan| Pamirs;Afghanistan;;Afghanistan;Islamic Republic of Afghanistan;Central Asia;;;0;0;0;0;0;0;0;1.3690530045;1.210220385;2.8209004096;7.3960543647;0.0588235294;1;1.1428571429;0;0;0;0;1;1;1
110;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alurdun;http://eurovoc.europa.eu/1532;E;E;Middle East| Asia;Palestine| Amman;Dead Sea;Jordan;;Jordan;Hashemite Kingdom of Jordan;Mashreq| Mediterranean third countries| CAEU countries| Arab League countries| Arab Common Market countries;;;0;0;0;0;0;0;0;9.2523783985;1.5541335608;3.0955892159;8.6243818955;0.0186915888;0.2857142857;0.8214285714;-2.220446049250313e-16;0;0;0;1;1;1
111;http://linkeddata.ge.imati.cnr.it/resource/ThIST/iran;http://eurovoc.europa.eu/1501;E;E;Middle East| Asia;Elburz| Kavir Desert| Teheran Iran;Tigris River| Caspian Sea| Caspian Basin| Zagros;Iran;;Iran;Islamic Republic of Iran;Gulf States| OPEC countries;;Kurdistan question;-0.8468325714;1.4796890375;2.8704486251;14.7797960631;0.0416666667;0.2222222222;0.5555555556;1.7580074565;1.6056426617;3.1053634153;8.6000314253;0.0740740741;0.1666666667;0.1666666667;0;0;0;0;1;1;1
112;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kypros;http://eurovoc.europa.eu/5989;E;E;Middle East| Asia;Nicosia;Mediterranean region| Near East| Mediterranean Sea;Cyprus;;Cyprus;Republic of Cyprus;EU Member State| Southern Europe| Council of Europe countries;;;0;0;0;0;0;0;0;7.4706888371;1.7664882959;3.017543006;8.4298616252;0;0.25;0.4166666667;4.440892098500626e-16;0;0;0;1;1;1
113;http://linkeddata.ge.imati.cnr.it/resource/ThIST/suriyah;http://eurovoc.europa.eu/4354;E;E;Middle East| Asia;Damascus Syria;Eufrate River Valley| Mesopotamia| Eufrate River| Mediterranean region| Near East| Great Rift Valley;Syria;;Syria;Syrian Arab Republic;Mashreq| Mediterranean third countries| CAEU countries| Arab League countries| Arab Common Market countries;;;0;0;0;0;0;0;0;9.2523783985;1.5541335608;3.0955892159;8.6243818955;0.0186915888;0.2857142857;0.8214285714;0;0;0;0;1;1;1
114;http://linkeddata.ge.imati.cnr.it/resource/ThIST/turkiye;http://eurovoc.europa.eu/4580;E;E;Middle East| Asia;Konya Turkey| Bosporus| Taurus Mountains| Smyrna| Ankara Turkey| Zonguldak Turkey| Cappadocia| Istanbul Turkey| Turkish Aegean region| Anatolia;Dardanelles| Eufrate River| Mediterranean region| Black Sea region| Pontic Mountains| Near East| Balkan Peninsula| Tigris River| Mount Ararat| Lake Van| Sea of Marmara| Thrace;Turkey;;Turkey;Republic of Turkey;Mediterranean third countries| OECD countries| Council of Europe countries| NATO countries| Middle East;;Southern Europe;8.207429233;1.2689708057;3.4686827435;49.8304423611;0;0.3333333333;2.2566600067;12.3689393097;1.3882614393;3.017543006;8.7305615166;0.0388349515;1;2.2;-1.1102230246251563e-16;0;0;0;1;1;1
115;http://linkeddata.ge.imati.cnr.it/resource/ThIST/yisrael;http://eurovoc.europa.eu/1518;E;E;Middle East| Asia;Palestine| Monte Carmelo| Negev;Palestine| Dead Sea| Mediterranean region| Samaria| Red Sea Basin| Great Rift Valley| Sinai;Israel;;Israel;State of Israel;Mediterranean third countries| Middle East;;status of Jerusalem| West Bank question| Palestine question;16.632488719;1.2729169771;3.3732563342;38.6540519706;0.0549450549;1;3.8753357753;5.7032074248;1.1228832789;2.601198465;7.623720673;0.0952380952;1;2.2;0;0;0;0;1;1;1
116;http://linkeddata.ge.imati.cnr.it/resource/ThIST/aliraq;http://eurovoc.europa.eu/1500;E;E;Middle East| Near East| Asia;Baghdad Iraq;Arabian Peninsula| Mesopotamia| Eufrate River| Tigris River| Persian Gulf;Iraq;;Iraq;Republic of Iraq;CAEU countries| Arab League countries| Gulf States| Arab Common Market countries| OPEC countries;;Kurdistan question;-0.7010484816;1.3882444359;2.4525018277;18.2112384057;0.0273972603;0.2222222222;1.0984848485;10.5083175678;1.3812193019;3.1053634153;14.5612401477;0;0.3333333333;1.25;-2.220446049250313e-16;0;0;0;1;1;1
117;http://linkeddata.ge.imati.cnr.it/resource/ThIST/alkuwayt;http://eurovoc.europa.eu/1560;E;E;Middle East| Near East| Asia;Kuwait City Kuwait;Persian Gulf;Kuwait;;Kuwait;State of Kuwait;GCC countries| Arab League countries| Gulf States| OPEC countries;;;0;0;0;0;0;0;0;6.6542563846;1.3927167978;3.3156979892;15.8948539494;0.0153846154;0.3333333333;1.0833333333;2.220446049250313e-16;0;0;0;1;1;1
118;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lubnan;http://eurovoc.europa.eu/1613;E;E;Middle East| Near East| Asia;Beirut Lebanon;Mediterranean region;Lebanon;;Lebanon;Lebanese Republic;Mashreq| Mediterranean third countries| Arab League countries;;;0;0;0;0;0;0;0;6.5566032453;1.3274958921;2.9194391747;13.6215736249;0.0655737705;0.3333333333;1.4404761905;-2.220446049250313e-16;0;0;0;1;1;1
119;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pioggiaacida;http://eurovoc.europa.eu/4165;E;E;atmospheric precipitation| rainfall;;pH| acidity| acidification| pollution| rain| rain gage| gypsification;acid rain;;acid rain;;degradation of the environment;;acidification;1.5167138934;0.9484707546;3.0168878799;12.259563558;0.0289855072;1;2.3076923077;0.2524143279;1.1877210475;1.8757661325;4.8397917631;0.0571428571;0.0769230769;0.0769230769;2.1336243177;0;1.8803927632;3.7607855264;1;1;2
120;http://linkeddata.ge.imati.cnr.it/resource/ThIST/australia;http://eurovoc.europa.eu/4160;E;E;Australasia| Oceania;Tasmania Australia| Christmas Island| Sydney Australia;Ediacaran| Gondwana| Oceania| Southern Ocean| Australian Shield| Carpentarian| Australian Plate| Great Barrier Reef| Adelaidean;Australia;;Australia;Commonwealth of Australia;Oceania| APEC countries| OECD countries| Anzus countries;;;0;0;0;0;0;0;0;-1;0.797578863;3.2225151426;5.5206669611;0.0357142857;1;1.0909090909;2.220446049250313e-16;0;0;0;1;1;1
121;http://linkeddata.ge.imati.cnr.it/resource/ThIST/newzealand;http://eurovoc.europa.eu/2089;E;E;Australasia| Oceania;Auckland New Zealand| Wellington New Zealand;Pacific mobile belt| Polynesia| Australian Plate;New Zealand;;New Zealand;;Oceania| APEC countries| OECD countries| Anzus countries;;;0;0;0;0;0;0;0;-1;0.797578863;3.2225151426;5.5206669611;0.0357142857;1;1.0909090909;2.0816743811;0;1.724423945;3.4488478901;1;1;2
122;http://linkeddata.ge.imati.cnr.it/resource/ThIST/papuanewguinea;http://eurovoc.europa.eu/2229;E;E;Australasia| Oceania;Port Moresby Papua New Guinea;New Guinea| Bismarck Archipelago| Great Barrier Reef;Papua New Guinea;;Papua New Guinea;Independent State of Papua New Guinea| New Guinea;ACP countries| APEC countries| Melanesia| countries of the Pacific Community;;;0;0;0;0;0;0;0;-1;0.9331969326;3.2309906401;5.9318425084;0.0131578947;0.2222222222;0.3131313131;2.0483882781;0;3.2362335091;9.1146885469;1;1;3
123;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ponte;http://eurovoc.europa.eu/8452;E;E;Benevento   Italy;;railroads| applied geology| foundations| highways;bridges;;bridge;viaduct;engineering structure;;;0;0;0;0;0;0;0;-0.8565993389;1.5994788033;2.3008079799;4.543573183;0.1428571429;0.1111111111;0.202020202;-0.2217912187;0.4130238887;0.4130238887;0.4130238887;0.8571428571;0.8571428571;0.8571428571
124;http://linkeddata.ge.imati.cnr.it/resource/ThIST/hamilton;http://eurovoc.europa.eu/4848;C;E;Carolina| Bermuda| United Kingdom;;;Bermuda;;Bermuda;;North America| United Kingdom OCT;;;0;0;0;0;0;0;0;7.7772773832;0.7042315151;2.6659231683;9.4310759543;0.0303030303;1;2.2678571429;2.220446049250313e-16;0;0;0;1;1;1
125;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;E;E;United States of America| United Kingdom| North America;Bermuda;Atlantic Ocean;Bermuda;;Bermuda;;North America| United Kingdom OCT;;;0;0;0;0;0;0;0;22.0394518491;0.5584690868;3.0734211012;17.0407665946;0.0363636364;1;6.3333333333;2.220446049250313e-16;0;0;0;1;1;1
126;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bermuda;http://eurovoc.europa.eu/4848;E;E;United States of America| United Kingdom| North America;Bermuda;Atlantic Ocean;Carolina;;Bermuda;;North America| United Kingdom OCT;;;0;0;0;0;0;0;0;22.0394518491;0.5584690868;3.0734211012;17.0407665946;0.0363636364;1;6.3333333333;-0.6857891216;2.1592293519;2.1957633402;2.1957633402;0.125;0.125;0.125
127;http://linkeddata.ge.imati.cnr.it/resource/ThIST/medicina;http://eurovoc.europa.eu/1852;E;E;Bologna Italy;;;;;medicine;;medical science;;pharmaceutical product| telemedicine| occupational medicine| medical training| medical law;0;0;0;0;0;0;0;-0.8581681404;2.4650049576;2.519170999;4.8693268104;0.0666666667;0;0;0;0;0;0;0;0;0
128;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lana;http://eurovoc.europa.eu/1564;E;E;Bolzano Italy;;;;;wool;;animal product;;sheep| natural fibre;0;0;0;0;0;0;0;-0.9265848157;1.8122638573;2.2868720852;4.5720125729;0.0714285714;0.1428571429;0.1428571429;0;0;0;0;0;0;0
129;http://linkeddata.ge.imati.cnr.it/resource/ThIST/montagna;http://eurovoc.europa.eu/1987;E;E;Bolzano Italy;;;;;mountain;;geophysical environment;;mountain forest| hill farming| mountain region;0;0;0;0;0;0;0;-0.9893316818;1.9278514818;2.2669893984;4.4173351832;0;0;0;0;0;0;0;0;0;0
130;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tirolo;http://eurovoc.europa.eu/6200;E;E;Austria| Central Europe| Bolzano Italy;Lechtal Alps| Stubai Alps;Otztal Alps| Swiss Alps| Alto Adige| Hohe Tauern| Silvretta Group| Dolomites| Inn Valley;Tyrol Austria;;Tyrol;;regions of Austria;;;0;0;0;0;0;0;0;2.2472614466;1.152128218;2.5860601195;10.4816830833;0;1;1.5714285714;-1;1.2440201047;1.5728816186;1.5728816186;0.3846153846;1;1
131;http://linkeddata.ge.imati.cnr.it/resource/ThIST/terranova;http://eurovoc.europa.eu/5100;B;E;Canada;Labrador;;Newfoundland;;Canada;Quebec| Newfoundland;OAS countries| NAFTA countries| APEC countries| North America| OECD countries| NATO countries;;;0;0;0;0;0;0;0;3.0034576973;2.494678012;2.7544694821;2.7544694821;0;0.1666666667;0.1666666667;-1;1.772290186;1.6073642078;1.6073642078;0;0;0
132;http://linkeddata.ge.imati.cnr.it/resource/ThIST/canada;http://eurovoc.europa.eu/5100;E;E;Canadian Shield;Scotland| Newfoundland| Labrador| Arctic Archipelago;Hadrynian| Palaeohelikian| Taconic Orogeny| Wopmay Orogeny| Appalachians| Neohelikian| Helikian| Huronian| Algoman Orogeny| America| North America| Grenvillian Orogeny| Kenoran Orogeny| Great Lakes| Rocky Mountains| Hudsonian Orogeny| Acadian;Canada;;Canada;Quebec| Newfoundland;OAS countries| NAFTA countries| APEC countries| North America| OECD countries| NATO countries;;;0;0;0;0;0;0;0;3.8268139899;1.8718627372;2.6232751935;5.2377566799;0.0107526882;0.125;0.125;-2.220446049250313e-16;0;0;0;1;1;1
133;http://linkeddata.ge.imati.cnr.it/resource/ThIST/scozia;http://eurovoc.europa.eu/663;E;E;Europe| Europa Island| United States of America| United Kingdom| Canada| Western Europe;Grampian Highlands;Laurentia| Lewisian| Dalradian| Hebrides| Moinian| Esk Trough;Scotland;;Scotland;Hebrides;regions of the United Kingdom;;;0;0;0;0;0;0;0;11.0121351619;0.8255538785;3.0734211012;25.6836008471;0.0459770115;1;4.0714285714;-1.1102230246251563e-16;0;0;0;1;1;1
134;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ebridi;http://eurovoc.europa.eu/663;B;N;Europe| Europa Island| United Kingdom| Western Europe;;Scotland;Hebrides;;Scotland;Hebrides;regions of the United Kingdom;;;0;0;0;0;0;0;0;6.3085005739;0.9553097423;2.6806591636;16.0507073618;0.0754716981;1;2.4523809524;-1;2.3517739449;1.9690264464;1.9690264464;0;0;0
135;http://linkeddata.ge.imati.cnr.it/resource/ThIST/anguilla;http://eurovoc.europa.eu/3402;E;E;Caribbean region| Lesser Antilles| United Kingdom| Central America| Antilles;The Valley Anguilla;Caribbean Sea;Anguilla;;Anguilla;;British West Indies| United Kingdom OCT;;;0;0;0;0;0;0;0;16.7806461638;0.9944717783;3.0774491548;22.5990138081;0;1;3.5396825397;-1;0;0;0;1;1;1
136;http://linkeddata.ge.imati.cnr.it/resource/ThIST/atlantico;http://eurovoc.europa.eu/2110;?;E;Holocene| Cenozoic| Quaternary;;;Atlantic;;Atlantic Ocean;Gulf Stream| Atlantic| Atlantic Region;ocean;;;0;0;0;0;0;0;0;-0.8048365142;1.332701422;2.0666417222;3.4270812403;0;0;0;1;0.8262558532;1.9357158618;1.9357158618;0.5714285714;1;1
137;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceanoatlantico;http://eurovoc.europa.eu/2110;E;E;Spain| Western Sahara;Scotian Shelf| Sigsbee Deep| Gulf of Guinea| Northeast Atlantic| South Atlantic| Trou Sans Fond| Cayman Trough| Lanzarote| Atlantis II| Caribbean Sea| Northwest Atlantic| Canary Islands| Southeast Atlantic| Rockall Trough| Kattegat| Strait of Gibraltar| Southwest Atlantic| North Sea| Atlantis Seamount| English Channel| Romanche Trench| Norwegian Channel| Gulf Stream| Bay of Biscay| Gulf of Finland| East Atlantic| North Atlantic| Puerto Rico Trench| Baltic Sea| West Atlantic;Cape Verde Islands| Virgin Islands| Weddell Sea| Jan Mayen| Arctic Ocean| Iceland| Azores| Azores Portugal| São Tomé and Prìncipe| Bahamas| Greenland| Madeira| Norwegian Sea| Carolina| Bermuda| Turks and Caicos Islands| Atlantic region| Iapetus| Antarctic Ocean| Saint Helena;Atlantic Ocean;;Atlantic Ocean;Gulf Stream| Atlantic| Atlantic Region;ocean;;;0;0;0;0;0;0;0;-0.6444067737;2.0388743582;2.6216533475;6.5309173605;0.0476190476;0.2;0.3666666667;2.2815384067;0;1.9357158618;3.8714317236;1;1;2
138;http://linkeddata.ge.imati.cnr.it/resource/ThIST/angola;http://eurovoc.europa.eu/1876;E;E;Central Africa;Luanda Angola| Cuanza Basin| Karroo Supergroup;Zambezi River Basin| Congo River| Congo River Basin;Angola;;Angola;Republic of Angola| Cabinda;ACP countries| Central Africa;;;0;0;0;0;0;0;0;2.921571448;0.4520953407;2.692605643;5.0718423403;0;1;2;-1;0;0;0;1;1;1
139;http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://eurovoc.europa.eu/4841;E;E;Central America;Belmopan Belize;Gulf of Honduras| Peten| Maya Mountains| Yucatan Peninsula;Belize;;Belize;British Honduras;Central America| OAS countries| ACP countries| Caricom countries| LAES countries| CAIS countries;;;0;0;0;0;0;0;0;18.1260991323;0.9004421529;2.7988808013;5.4914864443;0.15625;1;2;-1;0;0;0;1;1;1
140;http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://eurovoc.europa.eu/1253;E;E;Central America;Tegucigalpa Guatemala;;Honduras;;Honduras;Republic of Honduras;Central America| OAS countries| CACM countries| LAES countries| CAIS countries;;;0;0;0;0;0;0;0;14.1260991323;0.8864028964;2.7988808013;5.3873493389;0.1923076923;1;2;-1;0;0;0;1;1;1
141;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://eurovoc.europa.eu/2055;E;E;Central America;Managua;Lake Nicaragua;Nicaragua;;Nicaragua;Republic of Nicaragua;Central America| OAS countries| CACM countries| LAES countries| CAIS countries;;;0;0;0;0;0;0;0;14.1260991323;0.8864028964;2.7988808013;5.3873493389;0.1923076923;1;2;-1;0;0;0;1;1;1
142;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://eurovoc.europa.eu/1228;E;E;Greater Antilles| Central America| Hispaniola;Port-au-Prince Haiti;Caribbean region| Antilles;Haiti;;Haiti;Republic of Haiti;OAS countries| Greater Antilles| ACP countries| Caricom countries| LAES countries;;;0;0;0;0;0;0;0;6.9526538751;0.7206987899;3.3070086772;14.8074572682;0.012345679;1;2.3857142857;0;0;0;0;1;1;1
143;http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://eurovoc.europa.eu/1318;E;E;Central Europe;Spessart| Lower Saxony Germany| Westerwald| Vogelsberg| Rhenish Hesse| Saxony Germany| Alpenvorland| Thuringian Massif| Bavaria Germany| Teutoburg Forest| Upper Bavaria Germany| Mecklenburg| Thuringian Basin| Upper Rhine Valley| Franconia| Schwarzenberg Germany| Eifel| Rhineland-Palatinate Germany| Brandenburg Germany| Palatinate| Bavarian Massif| Sauerland| Saxony-Thuringia| Franconian Jura| Swabian Alb| Upper Franconia Germany| Rhine Westphalian Basin| Rhenish Schiefergebirge| Siebengebirge| Upper Palatinate| Schleswig-Holstein Germany| Westphalia| Aachen Germany| Harz Mountains| Taunus| Thuringian Forest| Hesse Germany| Saarland Germany| Saxonian Massif| Saxony-Anhalt Germany| Baden-Wurttemberg Germany| Wurttemberg| Kaiserstuhl| Rhineland| Rammelsberg| Vogtland| Katzenbuckel| Black Forest| North Rhine-Westphalia;Moselle Valley| KTB| Alps| 1949-1988>| BGR Hanover| Moselle River| Bohemian Massif| Rhine Valley| Danube River Basin| Zechstein| Rhine Graben| Rhine Basin| Muschelkalk| Keuper| Danube River| Central Alps| Baltic Glaciation| Buntsandstein| Elbe Valley| European Platform| Rhine River| Danube Valley| Silesia;Germany;;Germany;Federal Republic of Germany| FRG| West Germany| German Federal Republic;EU Member State| WEU countries| Western Europe| OECD countries| Council of Europe countries| NATO countries;;regions of Germany| status of Berlin| unification of Germany;31.2207297439;1.2408737499;3.1941640288;105.4006803689;0.0130718954;0.3333333333;4.668986569;14.343007675;0.9790841125;2.5040372846;5.0031718622;0;1;1.2857142857;0;0;0;0;1;1;1
144;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://eurovoc.europa.eu/1899;E;E;Central America| Chiapas;Sierra Madre| Mexico City| Baja California| Popocatepetl| Yucatan Peninsula| Tehuantepec Isthemus;Gulf of Mexico| Peten| North America| Rio Usumacinta;Mexico;;Mexico;United Mexican States;OAS countries| NAFTA countries| APEC countries| ALADI countries| North America| OECD countries| LAES countries;;;0;0;0;0;0;0;0;6.4104972427;1.1144926526;2.7988808013;8.0911047989;0;1;1.253968254;-1.1102230246251563e-16;0;0;0;1;1;1
145;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cervidae;http://eurovoc.europa.eu/6918;E;E;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Eutheria| Ruminantia| Artiodactyla;Cervus;;Cervidae;;cervidae;moose| elk| deer;livestock;;;0;0;0;0;0;0;0;-1;1.8363356947;2.6281080716;16.7645787789;0.0117647059;0.1111111111;0.1944444444;-1;0.4471889683;0;0;0.875;1;1
146;http://linkeddata.ge.imati.cnr.it/resource/ThIST/equidae;http://eurovoc.europa.eu/842;E;E;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Perissodactyla| Eutheria| Hippomorpha;Equus| Hipparion;;Equidae;;equidae;donkey| ass| mule| colt| horse| equine species| foal| mare;livestock;;;0;0;0;0;0;0;0;-1;1.7634701202;2.6281080716;16.7256796937;0.0113636364;0.1818181818;0.4357864358;-1;0.4960454378;0;0;0.8571428571;1;1
147;http://linkeddata.ge.imati.cnr.it/resource/ThIST/chiroptera;http://eurovoc.europa.eu/450869;E;E;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Eutheria;;;Chiroptera;;Chiroptera;bat;wild mammal;;;0;0;0;0;0;0;0;-1;2.203863174;3.052930862;16.3476184788;0;0.75;0.8611111111;-1;0;0;0;1;1;1
148;http://linkeddata.ge.imati.cnr.it/resource/ThIST/belarus;http://eurovoc.europa.eu/5458;E;E;Commonwealth of Independent States| Eastern Europe;Minsk Belarus;USSR;Belarus;;Belarus;Republic of Belarus;CIS countries| Eastern Europe;;;0;0;0;0;0;0;0;6.0408908457;0.9294211477;2.8818446852;12.9613829387;0.04;1;2.7175324675;-1;0;0;0;1;1;1
149;http://linkeddata.ge.imati.cnr.it/resource/ThIST/moldova;http://eurovoc.europa.eu/5858;E;E;Commonwealth of Independent States| Eastern Europe;Chisinau Moldova;Moldavian Platform| Moldava Valley| Black Sea region| USSR| Russian Platform| Dniester-Prut Interfluve;Moldova;;Moldova;Republic of Moldova;CIS countries| Eastern Europe| CEFTA countries| Council of Europe countries;;;0;0;0;0;0;0;0;17.8731387344;1.0618907963;2.9468609591;13.5830822784;0.0266666667;1;2.7175324675;-1;0;0;0;1;1;1
150;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ukrayina;http://eurovoc.europa.eu/5946;E;E;Commonwealth of Independent States| Europe| Europa Island;Crimea Ukraine| Volhynia| Kiev Ukraine| Transcarpathia Ukraine;Carpathians| Donets Basin| Brest Basin| Danube Delta| Black Sea region| Danube River Basin| Carpathian Foredeep| Danube River| USSR| Dnieper Basin| Scythian Platform| Russian Platform| European Platform| Carpathian Foreland| Dniester-Prut Interfluve| Danube Valley;Ukraine;;Ukraine;;CIS countries| Eastern Europe| Council of Europe countries;;;0;0;0;0;0;0;0;13.5240502029;0.864236341;2.9468609591;16.5108129073;0.0517241379;1;2.5508658009;0;0;0;0;1;1;1
