;Unnamed: 0;Unnamed: 0.1;s;o;KindOfLink;oBT;oNT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
303;303;303;http://linkeddata.ge.imati.cnr.it/resource/ThIST/piombo;http://eurovoc.europa.eu/2428;E;non-ferrous metal;;;lead;;metals;Pb-207/Pb-206| Pb-208| Pb-204| Pb-208/Pb-204| Pb-208/Pb-206| Pb-206/Pb-204| Pb-210| Pb-206| U-238/Pb-206| U-238/Pb-204| Pb-207| Pb-207/Pb-204;Pb/Pb| heavy metals| Th/Pb| U/Pb| U/Th/Pb| lead-zinc deposits| chalcophile elements| isotopes| lead ores| Pb/Th;lead;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
304;304;304;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rame;http://eurovoc.europa.eu/316;E;non-ferrous metal;;;copper;;metals;;copper ores| heavy metals| chalcocite| chalcopyrite| porphyry copper| enargite| chalcophile elements| native elements| bornite;copper;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
305;305;305;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tantalio;http://eurovoc.europa.eu/3838;E;non-ferrous metal;;;tantalum;;metals;;heavy metals| tantalum ores| niobium;tantalum;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306;306;306;http://linkeddata.ge.imati.cnr.it/resource/ThIST/titanio;http://eurovoc.europa.eu/4462;E;non-ferrous metal;;;titanium;;metals;;titanium ores;titanium;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
307;307;307;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tungsteno;http://eurovoc.europa.eu/4577;E;non-ferrous metal;;;tungsten;;metals;;tungsten ores;tungsten;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
308;308;308;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanadio;http://eurovoc.europa.eu/4647;E;non-ferrous metal;;;vanadium;;metals;;vanadium ores;vanadium;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;309;309;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zinco;http://eurovoc.europa.eu/4783;E;non-ferrous metal;;;zinc;;metals;Zn-65;zinc ores| heavy metals| lead-zinc deposits| chalcophile elements;zinc;;-0.35704104186357105;1.4714858786312597;2.081266874667836;2.081266874667836;0.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;310;310;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zirconio;http://eurovoc.europa.eu/1885;N;metals;;non-ferrous ore| uranium| plutonium;non-ferrous metal;zirconium;metals;Zr-95;baddeleyite;zirconium;;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-0.6176269526653572;1.536157564396912;2.537132682498356;2.537132682498356;0.0;0.0;0.0;-1.0;2.157111042904205;2.5983851654036134;2.5983851654036134;0.0;0.0;0.0
311;311;311;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metallononferroso;http://eurovoc.europa.eu/1885;E;metals;;non-ferrous ore| uranium| plutonium;non-ferrous metal;zirconium;;;precious metals| alkaline earth metals| alkali metals;nonferrous metals;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12839400227620734;0.1697224832013088;2.38748117744304;4.468748052110875;0.2352941176470589;0.8333333333333334;1.196969696969697;5.990148278575227;1.3975937897511623;2.9448465799409713;16.304617729573714;0.07547169811320753;0.25;0.5833333333333335
312;312;312;http://linkeddata.ge.imati.cnr.it/resource/ThIST/plutonio;http://eurovoc.europa.eu/2429;E;radioactive materials;;chemical element;plutonium;;metals| actinides;Pu-240/Pu-239| Pu-240| Pu-244| Pu-239| Pu-238;trans-uranium elements;plutonium;;0.6890950207435216;0.7974250519048183;2.338154031290228;3.6383349178967928;0.04761904761904767;0.33333333333333337;0.5555555555555556;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;-0.2318488548472659;1.2907457222144596;2.18011811957856;4.05954996270658;0.04545454545454541;0.875;0.875
313;313;313;http://linkeddata.ge.imati.cnr.it/resource/ThIST/uranio;http://eurovoc.europa.eu/4617;E;radioactive materials;;;uranium;uranium 235| enriched uranium| natural uranium;metals| actinides;U-238| U-238/Th-230| U-235| U-234| U-238/U-234| U-238/Pb-206| U-234/Th-230| U-238/Pb-204| U-238/U-235;lithophile elements| U/He| uranium disequilibrium| radioactive minerals| radium| U/Pb| U/Th/Pb| Th/U| isotopes| uranium ores| Io/U;uranium;;0.6890950207435216;0.7974250519048183;2.338154031290228;3.6383349178967928;0.04761904761904767;0.33333333333333337;0.5555555555555556;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
314;314;314;http://linkeddata.ge.imati.cnr.it/resource/ThIST/potassio;http://eurovoc.europa.eu/2568;E;non-ferrous metal;;;potassium;;metals| alkali metals;K-40;potassium ion| lithophile elements| K/Ar| isotopes| potassic composition| KREEP;potassium;;0.5596265081427684;1.45677682530864;2.7149968052571776;6.877530554592849;0.0;0.8333333333333334;2.0;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
315;315;315;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sodio;http://eurovoc.europa.eu/5288;E;non-ferrous metal;;;sodium;;metals| alkali metals;Na-22| Na-24;lithophile elements| sodium ion;sodium;;0.5596265081427684;1.45677682530864;2.7149968052571776;6.877530554592849;0.0;0.8333333333333334;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
316;316;316;http://linkeddata.ge.imati.cnr.it/resource/ThIST/berillio;http://eurovoc.europa.eu/3835;E;non-ferrous metal;;;beryllium;;metals| alkaline earth metals;Be-10| Be-10/Be-9| Be-7;beryllium ores| beryl| bromellite;beryllium;;0.5824148646927036;1.2302467887845316;2.081266874667836;7.995134350005693;0.0;0.8333333333333334;1.916666666666667;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
317;317;317;http://linkeddata.ge.imati.cnr.it/resource/ThIST/calcio;http://eurovoc.europa.eu/5304;E;non-ferrous metal;;;calcium;;metals| alkaline earth metals;Sr/Ca;lithophile elements| calcium ion;calcium;;0.5824148646927036;1.2302467887845316;2.081266874667836;7.995134350005693;0.0;0.8333333333333334;1.916666666666667;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
318;318;318;http://linkeddata.ge.imati.cnr.it/resource/ThIST/magnesio;http://eurovoc.europa.eu/1736;E;non-ferrous metal;;;magnesium;;metals| alkaline earth metals;Mg-26/Mg-24| Mg-25/Mg-24;magnesium ores| magnesium ion;magnesium;;0.5824148646927036;1.2302467887845316;2.081266874667836;7.995134350005693;0.0;0.8333333333333334;1.916666666666667;-3.3306690738754696e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;319;319;http://linkeddata.ge.imati.cnr.it/resource/ThIST/platino;http://eurovoc.europa.eu/2424;E;precious metal;;;platinum;;metals| platinum group;;platinum ores| heavy metals| siderophile elements| platinum minerals;platinum;;0.6404251455395646;0.850726009208537;2.9367863999676698;6.8375667876822455;0.04545454545454541;0.8333333333333334;1.3333333333333337;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;320;320;http://linkeddata.ge.imati.cnr.it/resource/ThIST/algae;http://eurovoc.europa.eu/1204;E;aquatic plant;;gelatine| fishery product| aquaculture| eutrophication;algae;seaweed;thallophytes| microfossils| Plantae;Receptaculitaceae| nannofossils| Cyanophyta| calcareous algae| Halimeda| Lithothamnium| Coccolithus| Rhodophyta| Nitzschia| Discoasteridae| Epiphyton| Characeae| Helicopontosphaera| Diatomeae| Chrysophyta| Collenia| Pyrrhophyta| Chlorophyta| Emiliania huxleyi| Tasmanites| Tasmanitaceae| Nannoconus| Sphenolithus| Ethmodiscus| Chlorophyceae| Archaeolithothamnium| Coccolithophoraceae| Braarudosphaeridae| Botryococcus| Gymnocodiaceae| Bacillariophyta| Charophyta| Phaeophyta| Ceratolithus| Melosira| Dasycladaceae| Microcodium| Navicula| Corallinaceae| Lithophyllum| Codiaceae| Desmidiales;zooxanthellae| plankton| fungi| microorganisms| lichens| algal biscuits| stromatolites| algal mounds| reef builders| Protista| phytoplankton| algal mats| endolithic taxa| algal structures| bioherms;algae;;-0.4347315577993256;1.6927872474141716;2.4672116381875817;7.0752747372476925;0.0;0.7142857142857143;0.7976190476190477;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;25.4856080756338;0.8443856215193742;2.955409016894102;49.33255222958787;0.005076142131979711;0.5;3.9362887112887104
321;321;321;http://linkeddata.ge.imati.cnr.it/resource/ThIST/minieradicarbone;http://eurovoc.europa.eu/5387;E;coal industry;;;coal mining;pit| colliery| coal field| coal mine;mines;;coal| strip mining| economic geology| longwall mining| pit gas| mining geology| coal fields;coal mines;;0.03981261195591301;2.0502625371252345;2.788209700837581;2.788209700837581;0.0;0.125;0.125;2.2493494349924794;0.9096985127664632;2.788209700837581;5.3168392613048585;0.7272727272727273;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
322;322;322;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbonio;http://eurovoc.europa.eu/5261;E;chemical element;;;carbon;graphite;;C-14| C-13| C-13/C-12| C-12;chemical elements| carbonado| organic carbon| charcoal| organic materials| diamonds| hydrocarbons| stable isotopes| carbon cycle| graphitization| graphite| isotopes| diamond| carbonaceous composition;carbon;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
323;323;323;http://linkeddata.ge.imati.cnr.it/resource/ThIST/aljazair;http://eurovoc.europa.eu/1196;E;Maghreb| Mediterranean third countries| Arab League countries| OPEC countries;;;Algeria;People’s Democratic Republic of Algeria;Algeria| Algeri Algeria| North Africa;Algeria| Algeri Algeria| Tassili n'Ajjer;Mediterranean region| Maghreb| Atlas Mountains| Sahara;Algeri Algeria;;4.383803243216207;1.2862486137939422;2.8503382353702302;12.33859477952292;0.06493506493506496;0.2857142857142857;1.1349206349206349;-1.0;0.0;0.0;0.0;0.4285714285714286;1.0;1.8571428571428568;0.0;0.0;0.0;0.0;0.0;0.0;0.0
324;324;324;http://linkeddata.ge.imati.cnr.it/resource/ThIST/aljazair;http://eurovoc.europa.eu/1196;E;Maghreb| Mediterranean third countries| Arab League countries| OPEC countries;;;Algeria;People’s Democratic Republic of Algeria;Algeria| Algeri Algeria| North Africa;Algeria| Algeri Algeria| Tassili n'Ajjer;Mediterranean region| Maghreb| Atlas Mountains| Sahara;Algeria;;4.383803243216207;1.2862486137939422;2.8503382353702302;12.33859477952292;0.06493506493506496;0.2857142857142857;1.1349206349206349;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
325;325;325;http://linkeddata.ge.imati.cnr.it/resource/ThIST/unitedstates;http://eurovoc.europa.eu/888;E;OAS countries| NAFTA countries| APEC countries| North America| OECD countries| NATO countries| Anzus countries;;;United States;USA| United States of America;North America;Lago Erie| Scotland| Texas| Johnston Atoll| Georgia| Puerto Rico| Navassa Island| Minnesota| California| Carolina| Bermuda| Montana| Maine| Kilauea| Hawaii Islands| Hawaii| United States Minor Outlying Islands| Alaska| Rocky Mountains| Weaubleau Creek Area| Contea di Boone| Contea di Ste Genevieve| Miller County| Eminence - Cardareva Quadrangles| Potosi - Edgehill Quadrangles| Granby Area| Moniteau County| Contea di Jackson| Ozarks| Area di Rolla| Pike County;Gulf of Mexico| Appalachians| America| Pacific Ocean;United States of America;;12.793027443354266;1.0484968861776702;3.077354293245544;5.920380636743905;0.018181818181818188;1.0;2.0;2.4569968111177483;0.9314008118460514;2.221398283935499;5.992835514970889;0.5416666666666667;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
326;326;326;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bahamas;http://eurovoc.europa.eu/4567;E;OAS countries| Greater Antilles| ACP countries| Caricom countries| LAES countries;;;Bahamas;Commonwealth of the Bahamas;Caribbean region| North America| West Indies;Nassau Bahamas;Atlantic Ocean;Bahamas;;8.993494004572588;0.8904147514747219;3.364655228564143;18.323012573109125;0.03703703703703709;0.4444444444444444;1.3730158730158732;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327;327;327;http://linkeddata.ge.imati.cnr.it/resource/ThIST/marbaltico;http://eurovoc.europa.eu/1871;E;Atlantic Ocean;;Council of the Baltic Sea States;Baltic Sea;;Atlantic Ocean| North Atlantic;Gulf of Finland;Baltic Glaciation;Baltic Sea;;4.74323795838041;0.5740844457329646;1.9357158618090853;7.5814029614061305;0.4666666666666667;1.0;3.0;2.265689746181916;0.0;3.0784129448699478;6.156825889739895;1.0;1.0;2.0;2.6424110181850096;1.1911107823385103;3.0784129448699478;6.136219021642219;0.0;1.0;1.1
328;328;328;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredelnord;http://eurovoc.europa.eu/1877;E;Atlantic Ocean;;;North Sea;;Atlantic Ocean| North Atlantic;Kattegat| English Channel| Norwegian Channel;United Kingdom| Denmark;North Sea;;4.74323795838041;0.5740844457329646;1.9357158618090853;7.5814029614061305;0.4666666666666667;1.0;3.0;2.1544015029377954;0.0;2.8892212215818884;5.778442443163778;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
329;329;329;http://linkeddata.ge.imati.cnr.it/resource/ThIST/girasole;http://eurovoc.europa.eu/4472;E;oleaginous plant;;;sunflower;sunflower seed;Nuoro Italy;;;;;-0.8705761320772347;1.5734550454694245;2.155389609020615;4.163463215779304;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
330;330;330;http://linkeddata.ge.imati.cnr.it/resource/ThIST/americansamoa;http://eurovoc.europa.eu/3411;E;countries of the Pacific Community| Polynesia;;United States;American Samoa;Territory of American Samoa;Oceania;Pagp Pago American Samoa;Polynesia| islands| Pacific Ocean;American Samoa;;-1.0;1.7364716191320433;1.8134541570451632;1.8134541570451632;0.0;0.1428571428571429;0.1428571428571429;-1.1102230246251563e-16;0.0;2.256199442633601;4.512398885267202;1.0;1.0;2.0;-0.15455148992821505;1.7644358340663675;3.1015265777183028;9.57781887540316;0.03030303030303028;0.1428571428571429;0.1428571428571429
331;331;331;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kiribati;http://eurovoc.europa.eu/1559;E;Micronesia| ACP countries| countries of the Pacific Community;;;Kiribati;Republic of Kiribati| Gilbert Islands;Oceania;Bairiki Kiribati;Polynesia| islands| Micronesia| Pacific Ocean;Kiribati;;-1.0;1.6774758386442803;2.700851868214917;2.700851868214917;0.0;0.1428571428571429;0.1428571428571429;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
332;332;332;http://linkeddata.ge.imati.cnr.it/resource/ThIST/melanesia;http://eurovoc.europa.eu/1862;E;Oceania;;;Melanesia;;Oceania;Fiji| New Caledonia| Vanuatu| Bismarck Archipelago;islands| Pacific Ocean;Melanesia;;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
333;333;333;http://linkeddata.ge.imati.cnr.it/resource/ThIST/micronesia;http://eurovoc.europa.eu/1903;E;Oceania;;;Micronesia;;Oceania;Palikir Micronesia;Pacific Ocean| Kiribati;Micronesia;;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
334;334;334;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nauru;http://eurovoc.europa.eu/2037;E;Micronesia| ACP countries| countries of the Pacific Community;;;Nauru;Republic of Nauru;Oceania;;South Pacific;Nauru;;-1.0;1.6774758386442803;2.700851868214917;2.700851868214917;0.0;0.1428571428571429;0.1428571428571429;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
335;335;335;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesia;http://eurovoc.europa.eu/2546;E;Oceania;;;Polynesia;;Oceania;Hawaii Islands| Tonga| French Polynesia| Niue;New Zealand| Pitcairn Islands| American Samoa| Samoa| Pacific Ocean| Kiribati;Polynesia;;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
336;336;336;http://linkeddata.ge.imati.cnr.it/resource/ThIST/samoa;http://eurovoc.europa.eu/3858;E;ACP countries| countries of the Pacific Community| Polynesia;;;Samoa;Navigators' Islands| Independent State of Samoa| Western Samoa;Oceania;Apia Samoa;Polynesia| islands| Pacific Ocean;Samoa;;-1.0;1.7607420980152833;2.700851868214917;2.700851868214917;0.0;0.1428571428571429;0.1428571428571429;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
337;337;337;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nuovelle-caledonie;http://eurovoc.europa.eu/2088;E;French overseas collectivity| Melanesia| countries of the Pacific Community;;;New Caledonia;;Melanesia| France| Oceania;Noumea New Caledonia;islands| Pacific Ocean;New Caledonia;;2.7956336920296203;1.194959686027783;2.6707559505525955;6.873537475406714;0.013333333333333308;1.0;2.041666666666667;-2.220446049250313e-16;0.0;1.9733806839728112;3.9467613679456224;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
338;338;338;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiji;http://eurovoc.europa.eu/993;E;ACP countries| Melanesia| countries of the Pacific Community;;;Fiji;Republic of the Fiji Islands;Melanesia| Oceania;Suva Fiji;islands| Pacific Ocean;Fiji;;-1.0;1.3919128542254622;3.354735016115274;6.055586884330191;0.0;1.0;1.2222222222222223;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
339;339;339;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vanuatu;http://eurovoc.europa.eu/4648;E;ACP countries| Melanesia| countries of the Pacific Community;;;Vanuatu;New Hebrides| Republic of Vanuatu;Melanesia| Oceania;Port-Vila Vanuatu;islands| Pacific Ocean;Vanuatu;;-1.0;1.3919128542254622;3.354735016115274;6.055586884330191;0.0;1.0;1.2222222222222223;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
340;340;340;http://linkeddata.ge.imati.cnr.it/resource/ThIST/niue;http://eurovoc.europa.eu/6280;E;ACP countries| countries of the Pacific Community| Polynesia;;;Niue;Republic of Niue;Polynesia| Oceania;;;Niue;;-1.0;1.0359162672752322;2.8026079743543857;5.503459842569303;0.0;1.0;1.1428571428571428;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
341;341;341;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polynesiefrancaise;http://eurovoc.europa.eu/2547;E;Oceania| French overseas collectivity| countries of the Pacific Community;;;French Polynesia;Austral Islands| Tahiti| Society Islands| Gambier Islands| Clipperton Island| Overseas Country of French Polynesia| Marquesas Islands| Tuamotu Islands;Polynesia| Oceania;;Pacific Ocean;French Polynesia;;-1.0;1.114528838199145;2.1574313837370376;4.136634098055545;0.013698630136986356;1.0;1.25;0.0;0.0;1.9574139496423417;3.9148278992846834;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
342;342;342;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tonga;http://eurovoc.europa.eu/4466;E;ACP countries| countries of the Pacific Community| Polynesia;;;Tonga;Kingdom of Tonga;Polynesia| Oceania;Nuku'alofa Tonga;Pacific Ocean;Tonga;;-1.0;1.0359162672752322;2.8026079743543857;5.503459842569303;0.0;1.0;1.1428571428571428;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343;343;343;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pitcairn;http://eurovoc.europa.eu/3416;E;countries of the Pacific Community| United Kingdom OCT| Polynesia;;;Pitcairn Islands;Pitcairn Island;United Kingdom| Oceania;Adamstown Pitcairn Islands;Polynesia| islands| Pacific Ocean;Pitcairn Islands;;5.581660456115008;0.9648181972522212;2.619579721371222;7.009696994280662;0.0;1.0;2.2857142857142856;0.0;0.0;1.8612791541629812;3.7225583083259632;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344;344;344;http://linkeddata.ge.imati.cnr.it/resource/ThIST/butano;http://eurovoc.europa.eu/3768;E;petroleum product;;;butane;;aliphatic hydrocarbons| organic materials| alkanes| hydrocarbons;;;butane;;3.4904778962577145;1.352325574334851;3.0955044225666524;13.760431618807294;0.03125;0.16666666666666666;0.6984126984126985;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;345;345;http://linkeddata.ge.imati.cnr.it/resource/ThIST/paraffina;http://eurovoc.europa.eu/3769;E;petroleum product;;;paraffin;;aliphatic hydrocarbons| organic materials| alkanes| hydrocarbons;;;paraffins;;3.4904778962577145;1.352325574334851;3.0955044225666524;13.760431618807294;0.03125;0.16666666666666666;0.6984126984126985;-0.5246800028173996;0.4011679228640427;0.4011679228640427;0.4011679228640427;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.0;0.0;0.0;0.0;0.0;0.0;0.0
346;346;346;http://linkeddata.ge.imati.cnr.it/resource/ThIST/propano;http://eurovoc.europa.eu/3775;E;petroleum product;;;propane gas;;aliphatic hydrocarbons| organic materials| alkanes| hydrocarbons;;dibromochloropropane;propane;;3.4904778962577145;1.352325574334851;3.0955044225666524;13.760431618807294;0.03125;0.16666666666666666;0.6984126984126985;1.0;0.7378745201778307;2.9515000026495084;2.9515000026495084;0.6363636363636364;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
347;347;347;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cellulosa;http://eurovoc.europa.eu/5346;E;wood product;;;cellulose;;carbohydrates| organic materials;;lignin;cellulose;;0.5738041984797579;1.660087254156919;2.740104568821671;7.038025601700141;0.0;0.1428571428571429;0.1428571428571429;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348;348;348;http://linkeddata.ge.imati.cnr.it/resource/ThIST/resina;http://eurovoc.europa.eu/3478;E;wood product;;;resin;wood resin;organic materials| Naples Italy;;amber;resins;;0.5838001709215116;1.8935299525081557;2.740104568821671;10.148309540633157;0.0;0.1428571428571429;0.1428571428571429;-0.2689098733995833;0.3652977249983366;0.3652977249983366;0.3652977249983366;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349;349;349;http://linkeddata.ge.imati.cnr.it/resource/ThIST/enzima;http://eurovoc.europa.eu/6111;E;biochemistry;;;enzyme;;organic materials| proteins;;activation energy;enzymes;;-0.19068691526730208;0.8773457079815451;1.5264283364854083;3.9579841094875037;0.0;0.08333333333333337;0.16666666666666674;-0.1541826597212642;0.4332585032843799;0.4332585032843799;0.4332585032843799;0.8571428571428572;0.8571428571428572;0.8571428571428572;0.0;0.0;0.0;0.0;0.0;0.0;0.0
350;350;350;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lignite;http://eurovoc.europa.eu/1656;E;coal;;;lignite;;coal| organic residues| sedimentary rocks;;organic materials| humodetrinite| huminite| peat| anthracite;lignite;;0.7179872453211962;2.1457549924891963;2.802686022075487;8.987421379695599;0.09756097560975607;1.0;1.2;-1.1102230246251563e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351;351;351;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbone;http://eurovoc.europa.eu/5386;E;coal industry;;fossil fuel;coal;power station coal| patent hard-coal fuel| hard coal;organic residues| sedimentary rocks| Potenza Italy;steam coal| coke coal| lignite| cannel coal| bituminous coal| subbituminous coal| humic coal| anthracite| boghead coal| sapropelite;coal mines| lithification| strip mining| charcoal| organic materials| retorting| longwall mining| gasification| rank| coal seams| volatiles| humodetrinite| chemical properties| biogenic structures| diwa-type deposits| coal deposit maps| coal exploration| energy sources| coalification| reflectance| coal fields| coal balls| ash content| anthraxolite| peat| coalbed methane| cleats| macerals| carbonaceous composition;coal;;0.548958792057314;0.979502492455391;2.802686022075487;14.095855834556662;0.020000000000000014;0.4;0.8337662337662338;2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;17.782655428301087;1.3204217365828168;3.1129509325101337;103.50619455155108;0.002403846153846145;0.5;4.153435453435454
352;352;352;http://linkeddata.ge.imati.cnr.it/resource/ThIST/torba;http://eurovoc.europa.eu/4469;E;fossil fuel;;;peat;;sediments| organic residues;;coal| organic materials| Histosols| lignite| Bog soils| biogenic structures| coal exploration| humus| palsas| peat bogs;peat;;0.7187744455369889;1.3750439841857978;2.5995410055702037;6.336348689014394;0.0;0.125;0.125;-2.220446049250313e-16;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
