s;o;KindOfLink
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acqueinternazionali;http://aims.fao.org/aos/agrovoc/c_25322;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acquereflue;http://aims.fao.org/aos/agrovoc/c_8308;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acquifero;http://aims.fao.org/aos/agrovoc/c_25560;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acquisto;http://aims.fao.org/aos/agrovoc/c_6375;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acquitrino;http://aims.fao.org/aos/agrovoc/c_987;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/acrididae;http://aims.fao.org/aos/agrovoc/c_4416;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/adattamento;http://aims.fao.org/aos/agrovoc/c_117;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/adsorbimento;http://aims.fao.org/aos/agrovoc/c_137;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aerazione;http://aims.fao.org/aos/agrovoc/c_154;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aerosol;http://aims.fao.org/aos/agrovoc/c_158;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/africa;http://aims.fao.org/aos/agrovoc/c_165;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/agentedichelazione;http://aims.fao.org/aos/agrovoc/c_27567;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aglio;http://aims.fao.org/aos/agrovoc/c_11091;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/agricoltura;http://aims.fao.org/aos/agrovoc/c_203;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/agronomia;http://aims.fao.org/aos/agrovoc/c_211;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aizoaceae;http://aims.fao.org/aos/agrovoc/c_234;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/albero;http://aims.fao.org/aos/agrovoc/c_7887;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alcalinita;http://aims.fao.org/aos/agrovoc/c_8721;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alimentazioneartificiale;http://aims.fao.org/aos/agrovoc/c_29780;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/allometria;http://aims.fao.org/aos/agrovoc/c_24962;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alogeno;http://aims.fao.org/aos/agrovoc/c_3477;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/alterazionemeteorica;http://aims.fao.org/aos/agrovoc/c_8343;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/altitudine;http://aims.fao.org/aos/agrovoc/c_316;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/altitudine;http://aims.fao.org/aos/agrovoc/c_316;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/amaranthaceae;http://aims.fao.org/aos/agrovoc/c_323;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/amaryllidaceae;http://aims.fao.org/aos/agrovoc/c_330;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/amaryllidaceae;http://aims.fao.org/aos/agrovoc/c_330;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambiente;http://aims.fao.org/aos/agrovoc/c_2593;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/amburgo;http://aims.fao.org/aos/agrovoc/c_3480;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/america;http://aims.fao.org/aos/agrovoc/c_335;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/americalatina;http://aims.fao.org/aos/agrovoc/c_4221;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ammoniaca;http://aims.fao.org/aos/agrovoc/c_349;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ammonio;http://aims.fao.org/aos/agrovoc/c_32634;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/amphipoda;http://aims.fao.org/aos/agrovoc/c_362;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anacardiaceae;http://aims.fao.org/aos/agrovoc/c_376;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisi;http://aims.fao.org/aos/agrovoc/c_49928;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisibatteriologica;http://aims.fao.org/aos/agrovoc/c_25559;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisideidati;http://aims.fao.org/aos/agrovoc/c_15962;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisiisotopica;http://aims.fao.org/aos/agrovoc/c_28238;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisimicrobiologica;http://aims.fao.org/aos/agrovoc/c_25302;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anatidae;http://aims.fao.org/aos/agrovoc/c_35883;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anatomia;http://aims.fao.org/aos/agrovoc/c_49890;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anidridecarbonica;http://aims.fao.org/aos/agrovoc/c_1302;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/animali;http://aims.fao.org/aos/agrovoc/c_444;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anione;http://aims.fao.org/aos/agrovoc/c_16163;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/anossia;http://aims.fao.org/aos/agrovoc/c_8831;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/antartide;http://aims.fao.org/aos/agrovoc/c_471;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/antartide;http://aims.fao.org/aos/agrovoc/c_471;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/antropologia;http://aims.fao.org/aos/agrovoc/c_8842;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/antropometria;http://aims.fao.org/aos/agrovoc/c_36003;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/applicazione;http://aims.fao.org/aos/agrovoc/c_331436;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/apprendimento;http://aims.fao.org/aos/agrovoc/c_37978;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arbusti;http://aims.fao.org/aos/agrovoc/c_26823;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arcticaislandica;http://aims.fao.org/aos/agrovoc/c_594;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/arcticaislandica;http://aims.fao.org/aos/agrovoc/c_594;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aria;http://aims.fao.org/aos/agrovoc/c_224;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/aschelminthes;http://aims.fao.org/aos/agrovoc/c_659;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/asia;http://aims.fao.org/aos/agrovoc/c_666;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/assorbimento;http://aims.fao.org/aos/agrovoc/c_27;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/astronomia;http://aims.fao.org/aos/agrovoc/c_1336463063312;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/atmosfera;http://aims.fao.org/aos/agrovoc/c_8994;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/atrazina;http://aims.fao.org/aos/agrovoc/c_31256;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/attrito;http://aims.fao.org/aos/agrovoc/c_33494;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/azoto;http://aims.fao.org/aos/agrovoc/c_5192;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/azzorre;http://aims.fao.org/aos/agrovoc/c_751;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/azzorre;http://aims.fao.org/aos/agrovoc/c_751;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bacillariophyceae;http://aims.fao.org/aos/agrovoc/c_32077;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/baiadihudson;http://aims.fao.org/aos/agrovoc/c_3681;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/balaenoptera;http://aims.fao.org/aos/agrovoc/c_788;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bali;http://aims.fao.org/aos/agrovoc/c_794;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bancamondiale;http://aims.fao.org/aos/agrovoc/c_3781;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/barnacli;http://aims.fao.org/aos/agrovoc/c_824;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/benthos;http://aims.fao.org/aos/agrovoc/c_878;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/berlino;http://aims.fao.org/aos/agrovoc/c_8357;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/betulaceae;http://aims.fao.org/aos/agrovoc/c_893;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bibionidae;http://aims.fao.org/aos/agrovoc/c_30443;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biblioteca;http://aims.fao.org/aos/agrovoc/c_4311;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bilancioenergetico;http://aims.fao.org/aos/agrovoc/c_2566;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bilanciotermico;http://aims.fao.org/aos/agrovoc/c_14850;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biocenosi;http://aims.fao.org/aos/agrovoc/c_912;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biochimica;http://aims.fao.org/aos/agrovoc/c_910;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biodegradazione;http://aims.fao.org/aos/agrovoc/c_9261;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biogeografia;http://aims.fao.org/aos/agrovoc/c_915;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biografie;http://aims.fao.org/aos/agrovoc/c_916;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biologia;http://aims.fao.org/aos/agrovoc/c_925;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biologiamarina;http://aims.fao.org/aos/agrovoc/c_12399;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biomassa;http://aims.fao.org/aos/agrovoc/c_926;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biometria;http://aims.fao.org/aos/agrovoc/c_927;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biosintesi;http://aims.fao.org/aos/agrovoc/c_928;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biota;http://aims.fao.org/aos/agrovoc/c_930;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biotipo;http://aims.fao.org/aos/agrovoc/c_16166;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/biotopo;http://aims.fao.org/aos/agrovoc/c_932;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bonifica;http://aims.fao.org/aos/agrovoc/c_6474;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/boro;http://aims.fao.org/aos/agrovoc/c_1018;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/botanica;http://aims.fao.org/aos/agrovoc/c_1023;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/botanica;http://aims.fao.org/aos/agrovoc/c_1023;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/branchiopoda;http://aims.fao.org/aos/agrovoc/c_1058;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/brina;http://aims.fao.org/aos/agrovoc/c_1091;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/bruneidarussalam;http://aims.fao.org/aos/agrovoc/c_1125;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/butomaceae;http://aims.fao.org/aos/agrovoc/c_26304;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calcolatore;http://aims.fao.org/aos/agrovoc/c_1799;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calibrazione;http://aims.fao.org/aos/agrovoc/c_36549;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calorespecifico;http://aims.fao.org/aos/agrovoc/c_7282;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/calorimetria;http://aims.fao.org/aos/agrovoc/c_28276;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cambiamentoclimatico;http://aims.fao.org/aos/agrovoc/c_1666;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/campionatura;http://aims.fao.org/aos/agrovoc/c_6774;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/campoelettrico;http://aims.fao.org/aos/agrovoc/c_33981;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/campoelettromagnetico;http://aims.fao.org/aos/agrovoc/c_34267;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canaleartificiale;http://aims.fao.org/aos/agrovoc/c_26763;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/canislupus;http://aims.fao.org/aos/agrovoc/c_9576;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/capra;http://aims.fao.org/aos/agrovoc/c_35822;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/caprinae;http://aims.fao.org/aos/agrovoc/c_32588;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/caratteristiche;http://aims.fao.org/aos/agrovoc/c_331061;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbonatodicalcio;http://aims.fao.org/aos/agrovoc/c_1197;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbonedilegna;http://aims.fao.org/aos/agrovoc/c_1503;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbonedilegna;http://aims.fao.org/aos/agrovoc/c_1503;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carbonio;http://aims.fao.org/aos/agrovoc/c_1301;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carcharodon;http://aims.fao.org/aos/agrovoc/c_1312;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/caricamento;http://aims.fao.org/aos/agrovoc/c_12218;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/carpinus;http://aims.fao.org/aos/agrovoc/c_1336;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cartografia;http://aims.fao.org/aos/agrovoc/c_1344;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cartografia;http://aims.fao.org/aos/agrovoc/c_1344;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/catalisi;http://aims.fao.org/aos/agrovoc/c_28280;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/catione;http://aims.fao.org/aos/agrovoc/c_16169;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/caverna;http://aims.fao.org/aos/agrovoc/c_1397;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cedrus;http://aims.fao.org/aos/agrovoc/c_1407;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/celastraceae;http://aims.fao.org/aos/agrovoc/c_1410;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cemento;http://aims.fao.org/aos/agrovoc/c_1426;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ceneri;http://aims.fao.org/aos/agrovoc/c_15728;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/centrifugazione;http://aims.fao.org/aos/agrovoc/c_9704;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cervuselaphus;http://aims.fao.org/aos/agrovoc/c_9718;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chelazione;http://aims.fao.org/aos/agrovoc/c_28287;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chenopodiaceae;http://aims.fao.org/aos/agrovoc/c_1527;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cheratina;http://aims.fao.org/aos/agrovoc/c_4088;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cheratina;http://aims.fao.org/aos/agrovoc/c_4088;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chiapas;http://aims.fao.org/aos/agrovoc/c_1538;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chimica;http://aims.fao.org/aos/agrovoc/c_1522;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chitina;http://aims.fao.org/aos/agrovoc/c_1561;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chlamys;http://aims.fao.org/aos/agrovoc/c_1565;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chordata;http://aims.fao.org/aos/agrovoc/c_1588;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/chrysomelidae;http://aims.fao.org/aos/agrovoc/c_30022;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cianuro;http://aims.fao.org/aos/agrovoc/c_2053;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ciclobiologico;http://aims.fao.org/aos/agrovoc/c_4317;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ciclodelcarbonio;http://aims.fao.org/aos/agrovoc/c_17299;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cicloidrologico;http://aims.fao.org/aos/agrovoc/c_11670;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ciclone;http://aims.fao.org/aos/agrovoc/c_2057;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cinematica;http://aims.fao.org/aos/agrovoc/c_35219;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cingoli;http://aims.fao.org/aos/agrovoc/c_7845;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/circolazione;http://aims.fao.org/aos/agrovoc/c_37947;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cistaceae;http://aims.fao.org/aos/agrovoc/c_26257;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/classificazione;http://aims.fao.org/aos/agrovoc/c_1653;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/clima;http://aims.fao.org/aos/agrovoc/c_1665;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/climatologia;http://aims.fao.org/aos/agrovoc/c_1671;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/clorofluorocarburi;http://aims.fao.org/aos/agrovoc/c_34806;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/clorofluorocarburi;http://aims.fao.org/aos/agrovoc/c_34806;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/clorurodicalcio;http://aims.fao.org/aos/agrovoc/c_15892;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/clorurodisodio;http://aims.fao.org/aos/agrovoc/c_7146;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cnidaria;http://aims.fao.org/aos/agrovoc/c_9938;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/codium;http://aims.fao.org/aos/agrovoc/c_330703;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/collasso;http://aims.fao.org/aos/agrovoc/c_10004;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/collembola;http://aims.fao.org/aos/agrovoc/c_1759;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/collezione;http://aims.fao.org/aos/agrovoc/c_1756;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/colmatazione;http://aims.fao.org/aos/agrovoc/c_35171;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/colore;http://aims.fao.org/aos/agrovoc/c_1773;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/coltivazione;http://aims.fao.org/aos/agrovoc/c_2018;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/coltivazionemineraria;http://aims.fao.org/aos/agrovoc/c_49983;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/combustione;http://aims.fao.org/aos/agrovoc/c_1777;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/commercio;http://aims.fao.org/aos/agrovoc/c_7848;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/compensazione;http://aims.fao.org/aos/agrovoc/c_1791;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/complessazione;http://aims.fao.org/aos/agrovoc/c_28303;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/componente;http://aims.fao.org/aos/agrovoc/c_331055;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/comportamento;http://aims.fao.org/aos/agrovoc/c_868;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/composizione;http://aims.fao.org/aos/agrovoc/c_331025;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/composizionechimica;http://aims.fao.org/aos/agrovoc/c_1794;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/compressibilita;http://aims.fao.org/aos/agrovoc/c_28307;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/comunita;http://aims.fao.org/aos/agrovoc/c_50182;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/concentrazione;http://aims.fao.org/aos/agrovoc/c_1801;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/conchiglia;http://aims.fao.org/aos/agrovoc/c_7032;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/condensazione;http://aims.fao.org/aos/agrovoc/c_36228;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/congelamento;http://aims.fao.org/aos/agrovoc/c_3091;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/congresso;http://aims.fao.org/aos/agrovoc/c_50256;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cono;http://aims.fao.org/aos/agrovoc/c_15957;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/conservazione;http://aims.fao.org/aos/agrovoc/c_6171;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/conservazionedellenergia;http://aims.fao.org/aos/agrovoc/c_2567;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/conservazionedelsuolo;http://aims.fao.org/aos/agrovoc/c_7165;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/conservazionedelsuolo;http://aims.fao.org/aos/agrovoc/c_7165;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/consumo;http://aims.fao.org/aos/agrovoc/c_1827;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/contaminazione;http://aims.fao.org/aos/agrovoc/c_28317;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/contaminazione;http://aims.fao.org/aos/agrovoc/c_28317;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/continente;http://aims.fao.org/aos/agrovoc/c_331053;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/contrazione;http://aims.fao.org/aos/agrovoc/c_25209;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/controllodellerosione;http://aims.fao.org/aos/agrovoc/c_2652;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/conus;http://aims.fao.org/aos/agrovoc/c_24741;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/convezione;http://aims.fao.org/aos/agrovoc/c_1846;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cooperazioneinternazionale;http://aims.fao.org/aos/agrovoc/c_16378;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cooperazioneinternazionale;http://aims.fao.org/aos/agrovoc/c_16378;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/coordinazione;http://aims.fao.org/aos/agrovoc/c_50192;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/corna;http://aims.fao.org/aos/agrovoc/c_3665;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/corrosione;http://aims.fao.org/aos/agrovoc/c_24011;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/costipazione;http://aims.fao.org/aos/agrovoc/c_10077;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/costruzione;http://aims.fao.org/aos/agrovoc/c_330905;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cranio;http://aims.fao.org/aos/agrovoc/c_7104;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/crescita;http://aims.fao.org/aos/agrovoc/c_3394;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cristallizzazione;http://aims.fao.org/aos/agrovoc/c_1994;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/crittogame;http://aims.fao.org/aos/agrovoc/c_1987;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/ctenophora;http://aims.fao.org/aos/agrovoc/c_10188;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/curriculum;http://aims.fao.org/aos/agrovoc/c_16173;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cutting;http://aims.fao.org/aos/agrovoc/c_2048;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cyanophyceae;http://aims.fao.org/aos/agrovoc/c_15758;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/cyperaceae;http://aims.fao.org/aos/agrovoc/c_2072;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/daino;http://aims.fao.org/aos/agrovoc/c_32582;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/danno;http://aims.fao.org/aos/agrovoc/c_26768;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/dato;http://aims.fao.org/aos/agrovoc/c_49816;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/deassorbimento;http://aims.fao.org/aos/agrovoc/c_15963;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/decantazione;http://aims.fao.org/aos/agrovoc/c_16538;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/deflazione;http://aims.fao.org/aos/agrovoc/c_2155;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/deforestazione;http://aims.fao.org/aos/agrovoc/c_15590;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/degassazione;http://aims.fao.org/aos/agrovoc/c_2158;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/degradazione;http://aims.fao.org/aos/agrovoc/c_2159;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/delta;http://aims.fao.org/aos/agrovoc/c_2170;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/demografia;http://aims.fao.org/aos/agrovoc/c_10328;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/dendrocronologia;http://aims.fao.org/aos/agrovoc/c_33475;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/denitrificazione;http://aims.fao.org/aos/agrovoc/c_15869;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/densita;http://aims.fao.org/aos/agrovoc/c_2186;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/densita;http://aims.fao.org/aos/agrovoc/c_2186;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/dente;http://aims.fao.org/aos/agrovoc/c_7650;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/depurazione;http://aims.fao.org/aos/agrovoc/c_6377;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/desertificazione;http://aims.fao.org/aos/agrovoc/c_2204;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/desertodelkalahari;http://aims.fao.org/aos/agrovoc/c_29754;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/diaframma;http://aims.fao.org/aos/agrovoc/c_24397;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/diatomite;http://aims.fao.org/aos/agrovoc/c_32658;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/dieta;http://aims.fao.org/aos/agrovoc/c_2261;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/difettocristallino;http://aims.fao.org/aos/agrovoc/c_24158;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/diffrazione;http://aims.fao.org/aos/agrovoc/c_50122;E
http://linkeddata.ge.imati.cnr.it/resource/ThIST/diffusione;http://aims.fao.org/aos/agrovoc/c_24936;E
